Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_007308830.1	PL4_3(20-644)	-	PL4_3+4.2.2.23	2
XP_007308838.1	AA3_2(34-599)	AA3(11)	AA3_2	3
XP_007308903.1	CE10(15-347)	-	-	1
XP_007308904.1	CE10(40-352)	-	-	1
XP_007308909.1	CE10(12-341)	-	-	1
XP_007308912.1	GH27(119-363)	GH27(16)+CBM13(13)+CBM35(43)+CBM51(1)	GH27+3.2.1.22	3
XP_007308926.1	GH3(44-256)	GH3(40)	GH3	3
XP_007308931.1	AA9(8-222)	AA9(17)	-	2
XP_007308939.1	GH1(5-469)	GH1(8)	GH1+3.2.1.21	3
XP_007308940.1	GH18(9-379)	-	GH18	2
XP_007308959.1	CE10(94-255)	-	-	1
XP_007308963.1	AA1_2(47-408)	AA1(16)	AA1_2	3
XP_007309008.1	GT71(217-445)	GT71(18)	GT71	3
XP_007309120.1	GH3(84-310)	GH3(107)+CBM1(30)	GH3+3.2.1.21+3.2.1.37	3
XP_007309137.1	GT57(19-512)	GT57(1)	GT57	3
XP_007309145.1	GH131(24-263)	GH131(1)+CBM1(21)	GH131	3
XP_007309149.1	CE10(402-650)	-	-	1
XP_007309154.1	CE8(2-181)	CE8(24)	-	2
XP_007309156.1	GH18(73-381)	-	GH18	2
XP_007309177.1	GH35(47-375)	GH35(5)	GH35	3
XP_007309181.1	CE10(93-387)	-	-	1
XP_007309184.1	GH13_1(59-375)	-	GH13_1	2
XP_007309206.1	AA1_1(47-359)	AA1(24)	AA1_1	3
XP_007309273.1	GH35(106-431)	GH35(5)	GH35	3
XP_007309285.1	GH35(51-378)	GH35(5)	GH35	3
XP_007309287.1	CE10(65-313)	-	-	1
XP_007309288.1	AA7(135-564)	-	-	1
XP_007309292.1	GH43_25(54-270)	-	CBM35+GH43_25	2
XP_007309309.1	AA2(47-299)	AA2(1)	AA2	3
XP_007309310.1	GH92(317-851)	GH92(28)	GH92	3
XP_007309316.1	AA2(45-298)	AA2(1)	AA2	3
XP_007309343.1	AA2(45-298)	AA2(1)	AA2	3
XP_007309344.1	GH28(53-395)	GH28(70)	GH28	3
XP_007309346.1	AA3(83-535)	-	-	1
XP_007309358.1	AA7(27-448)	-	-	1
XP_007309369.1	GT1(1208-1625)	GT1(7)	GT1	3
XP_007309399.1	GT2_Glyco_trans_2_3(532-749)	GT0(19)	GT0	3
XP_007309411.1	CE16(48-301)	-	-	1
XP_007309412.1	CE16(43-301)	-	-	1
XP_007309483.1	GH7(29-464)	GH7(1)+CBM1(1)	CBM1+GH7	3
XP_007309501.1	GH92(413-855)	-	GH92	2
XP_007309524.1	CE8(52-369)	-	-	1
XP_007309561.1	GH16(88-436)	GH16(13)	GH16	3
XP_007309564.1	AA2(48-301)	AA2(1)	AA2	3
XP_007309565.1	AA2(45-297)	AA2(1)	AA2	3
XP_007309577.1	GH2(84-784)	GH2(46)	GH2	3
XP_007309605.1	PL14_5(104-311)	PL14(8)	-	2
XP_007309652.1	AA1_1(35-333)	AA1(2)	AA1_1+1.10.3.2	3
XP_007309673.1	CE12(23-237)	CE12(13)	CE12	3
XP_007309675.1	GH92(287-818)	GH92(28)	GH92	3
XP_007309688.1	GH28(46-339)	GH28(20)	GH28	3
XP_007309723.1	GT2_Glyco_tranf_2_3(37-269)	-	GT2	2
XP_007309812.1	CE10(209-450)	-	-	1
XP_007309825.1	GH51(144-646)	GH51(3)	GH51+3.2.1.55	3
XP_007309826.1	GH109(12-122)	-	-	1
XP_007309852.1	CE10(138-396)	-	-	1
XP_007309859.1	GH5_7(125-409)	GH5(43)+CBM1(32)+CBM27(1)	CBM1+GH5_7+3.2.1.78	3
XP_007309891.1	GH3(99-295)	GH3(63)	GH3	3
XP_007309896.1	GT2_Chitin_synth_2(422-932)	GT2(161)	GT2	3
XP_007309941.1	AA2(99-351)	-	-	1
XP_007309986.1	GH13_5(43-383)	GH13(88)	GH13_5	3
XP_007309993.1	CE10(70-320)	-	-	1
XP_007310005.1	GH43_30(29-297)	-	GH43_30	2
XP_007310007.1	AA3_2(242-604)	-	AA3_2	2
XP_007310016.1	GH5_9(253-560)	GH5(20)	GH5_9	3
XP_007310022.1	CE9(10-426)	CE9(64)	CE9	3
XP_007310043.1	GH28(65-399)	GH28(18)	GH28	3
XP_007310056.1	GH10(34-324)	GH10(4)+CBM1(2)	CBM1+GH10	3
XP_007310061.1	CE10(204-357)	-	-	1
XP_007310062.1	GH12(91-241)	GH12(19)	-	2
XP_007310063.1	CE10(5-249)	-	-	1
XP_007310100.1	GH16(51-313)	-	GH16	2
XP_007310113.1	GH16(63-313)	-	GH16	2
XP_007310126.1	GT3(19-664)	GT3(1)	GT3	3
XP_007310131.1	GH145(49-368)	GH145(3)	GH145	3
XP_007310139.1	GH152(32-263)	GH152(7)	GH152	3
XP_007310148.1	GH105(156-375)	-	-	1
XP_007310199.1	GH31(347-800)	GH31(7)	GH31	3
XP_007310254.1	CE16(52-305)	CE16(3)	-	2
XP_007310260.1	GH31(301-764)	GH31(62)	GH31	3
XP_007310268.1	GH28(54-348)	GH28(20)	GH28	3
XP_007310360.1	PL14_4(10-227)	-	-	1
XP_007310370.1	CE16(105-364)	CE16(3)+CBM1(44)	-	2
XP_007310391.1	GH47(32-539)	GH47(1)	GH47	3
XP_007310398.1	GH152(25-173)	-	-	1
XP_007310423.1	AA3_2(50-637)	AA3(2)	AA3_2	3
XP_007310483.1	GT66(25-702)	GT66(1)	GT66	3
XP_007310499.1	GT2_Glycos_transf_2(66-211)	-	-	1
XP_007310518.1	GH79(99-497)	-	GH79	2
XP_007310532.1	GH47(102-607)	GH47(1)	GH47	3
XP_007310534.1	GH47(103-608)	GH47(1)	GH47	3
XP_007310573.1	GH135(17-246)	-	GH135	2
XP_007310654.1	CE2(158-356)	-	CE0	2
XP_007310655.1	AA3_3(17-599)	AA3(4)	AA3_3	3
XP_007310678.1	GH115(44-698)	GH115(2)	GH115+3.2.1.131	3
XP_007310699.1	GH3(70-300)	GH3(11)	-	2
XP_007310711.1	AA3_3(19-605)	AA3(4)	AA3_3	3
XP_007310720.1	AA9(7-220)	AA9(7)+CBM1(25)	AA9+CBM1	3
XP_007310770.1	GH79(95-490)	GH79(13)	GH79	3
XP_007310793.1	GH115(39-689)	GH115(1)	GH115+3.2.1.131	3
XP_007310833.1	AA9(11-220)	-	-	1
XP_007310916.1	GH79(38-427)	GH79(4)	GH79	3
XP_007310924.1	GH44(258-684)	-	GH44	2
XP_007310967.1	AA3_2(11-594)	AA3(28)	-	2
XP_007311012.1	GH131(21-260)	GH131(1)+CBM1(21)	GH131	3
XP_007311026.1	GH28(49-382)	-	-	1
XP_007311065.1	GH18(165-550)	-	-	1
XP_007311163.1	AA9(13-232)	-	-	1
XP_007311171.1	GH71(22-401)	GH71(1)+CBM24(1)	GH71	3
XP_007311174.1	GH71(22-402)	-	-	1
XP_007311199.1	AA5_1(24-624)	AA5(3)	AA5_1	3
XP_007311208.1	GH13_22(274-467)	-	GH13_22+GT5	2
XP_007311222.1	AA1_1(31-340)	AA1(2)	AA1_1	3
XP_007311301.1	AA3_2(16-602)	AA3(3)	AA3_2	3
XP_007311308.1	GH30_7(23-457)	GH30(13)	GH30_7	3
XP_007311323.1	AA7(131-318)	-	-	1
XP_007311325.1	GH16(373-754)	GH16(13)	GH16	3
XP_007311337.1	CE10(138-396)	-	-	1
XP_007311377.1	AA3_2(251-623)	AA3(11)	AA3_2	3
XP_007311418.1	AA3_2(31-610)	AA3(9)	AA3_2	3
XP_007311421.1	AA3_2(30-606)	AA3(9)	AA3_2	3
XP_007311487.1	CE10(34-394)	-	-	1
XP_007311495.1	AA3_2(13-611)	AA3(20)	AA3_2	3
XP_007311505.1	GH18(22-354)	-	-	1
XP_007311542.1	AA7(93-289)	-	-	1
XP_007311588.1	GH28(71-373)	-	GH28	2
XP_007311680.1	CE5(16-220)	CE5(10)+CBM1(28)	-	2
XP_007301511.1	-	CE4(1)	-	1
XP_007305536.1	-	CE5(31)	-	1
XP_007309614.1	-	GH0(2)	GH0	2
XP_007303953.1	-	GH16(13)	GH16	2
XP_007304746.1	-	GH16(13)	GH16	2
XP_007298137.1	-	GH16(13)	GH16	2
XP_007307323.1	-	GH16(13)	GH16	2
XP_007304626.1	-	GH16(53)	-	1
XP_007308033.1	-	GH16(53)	-	1
XP_007309044.1	-	GH16(53)	-	1
XP_007306326.1	-	GH16(76)	GH16+3.2.1.181	2
XP_007309246.1	-	GH27(4)+CBM35(43)+CBM51(1)	GH27	2
XP_007308243.1	-	GT1(61)	-	1
XP_007307620.1	-	GT31(22)	GT31	2
XP_007304931.1	-	CBM10(1)+CBM2(60)	-	1
XP_007309766.1	-	CBM10(1)+CBM2(60)	-	1
XP_007304178.1	-	CBM10(1)	-	1
XP_007310794.1	-	CBM2(31)	-	1
XP_007300197.1	-	CBM43(14)	-	1
XP_007308971.1	-	CBM5(61)	-	1
XP_007310206.1	-	CBM57(6)	-	1
XP_007304249.1	-	CBM57(16)	-	1
XP_007300593.1	-	CBM57(16)	-	1
XP_007301094.1	-	CBM57(16)	-	1
XP_007298108.1	-	-	AA1	1
XP_007298175.1	-	-	GT95	1
XP_007298184.1	-	-	GT31	1
XP_007298271.1	-	-	GT7	1
XP_007298278.1	-	-	GH93	1
XP_007298360.1	-	-	GT2	1
XP_007298506.1	-	-	CBM20+GH15	1
XP_007298511.1	-	-	CBM20+GH15	1
XP_007298763.1	-	-	GH71	1
XP_007298841.1	-	-	CBM48+GH13_8	1
XP_007299319.1	-	-	CBM13	1
XP_007299667.1	-	-	GT2	1
XP_007299914.1	-	-	GT22	1
XP_007299959.1	-	-	GH72	1
XP_007300189.1	-	-	GT2	1
XP_007300270.1	-	-	GH5_9	1
XP_007300271.1	-	-	GH5_9	1
XP_007300393.1	-	-	GT29	1
XP_007300643.1	-	-	GT2	1
XP_007300737.1	-	-	GT47	1
XP_007301267.1	-	-	GH17	1
XP_007301316.1	-	-	GT22	1
XP_007301369.1	-	-	CBM50	1
XP_007301391.1	-	-	CBM13	1
XP_007301819.1	-	-	GH38	1
XP_007301937.1	-	-	GH71	1
XP_007301961.1	-	-	GH37	1
XP_007302375.1	-	-	CBM13	1
XP_007302394.1	-	-	CBM13	1
XP_007302453.1	-	-	CE8	1
XP_007302816.1	-	-	GT4	1
XP_007302895.1	-	-	CE8	1
XP_007302960.1	-	-	GH43_17	1
XP_007303038.1	-	-	CBM13+GT27	1
XP_007303453.1	-	-	CBM48+GH13_8	1
XP_007303466.1	-	-	CBM48+GH13_8	1
XP_007303607.1	-	-	GH28	1
XP_007304046.1	-	-	GT4	1
XP_007304344.1	-	-	GH47	1
XP_007304368.1	-	-	GT0	1
XP_007304478.1	-	-	GH45+3.2.1.4	1
XP_007304505.1	-	-	GT31	1
XP_007304625.1	-	-	GT4	1
XP_007304657.1	-	-	GH16	1
XP_007304797.1	-	-	GH5_9	1
XP_007304875.1	-	-	GH20	1
XP_007304919.1	-	-	AA1	1
XP_007305028.1	-	-	CBM50	1
XP_007305121.1	-	-	GT22	1
XP_007305225.1	-	-	CBM13	1
XP_007305821.1	-	-	GH18	1
XP_007305996.1	-	-	GT1	1
XP_007306069.1	-	-	AA9	1
XP_007306238.1	-	-	GT13	1
XP_007306292.1	-	-	GT7	1
XP_007306842.1	-	-	GH75	1
XP_007306920.1	-	-	GH18	1
XP_007306988.1	-	-	GT15	1
XP_007307146.1	-	-	GH75	1
XP_007307184.1	-	-	GT2	1
XP_007307504.1	-	-	GT30	1
XP_007307605.1	-	-	GH6	1
XP_007308038.1	-	-	GH146	1
XP_007308110.1	-	-	GH17	1
XP_007308216.1	-	-	AA3_2	1
XP_007308828.1	-	-	CBM50	1
XP_007309072.1	-	-	GT0	1
XP_007309845.1	-	-	GT0	1
XP_007309973.1	-	-	CBM13	1
XP_007310028.1	-	-	GT0	1
XP_007310070.1	-	-	GH19	1
XP_007310317.1	-	-	CBM50	1
XP_007310322.1	-	-	GT2	1
XP_007310631.1	-	-	GH18	1
XP_007310787.1	-	-	CBM48+GH13_8	1
XP_007311207.1	-	-	GH13_22+GT5	1
XP_007311635.1	-	-	GH6	1
XP_007311716.1	-	-	GH17	1
