Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_007715275.1	AA7(30-459)	-	-	1
XP_007715281.1	GH13_5(39-377)	GH13(23)	GH13_5	3
XP_007715291.1	GH128(53-294)	GH128(12)	GH128	3
XP_007715337.1	AA3_2(34-598)	AA3(28)	AA3_2	3
XP_007715365.1	CE15(41-361)	CE15(2)+CBM1(20)	CE15	3
XP_007715382.1	CE1(43-212)	-	-	1
XP_007715385.1	CE5(45-258)	-	CE5	2
XP_007715393.1	GH92(281-796)	GH92(14)	GH92	3
XP_007715397.1	GH3(68-316)	GH3(58)	GH3+3.2.1.37	3
XP_007715398.1	GH2(545-1301)	GH2(21)+GH27(28)+CBM35(40)	CBM35+GH27+GH2	3
XP_007715418.1	AA12(248-650)	AA12(2)	AA12+AA8	3
XP_007715423.1	GT2_Chitin_synth_2(658-1185)	GT2(161)	GT2	3
XP_007715431.1	GH5_16(58-420)	-	GH5_16	2
XP_007715451.1	GT1(204-519)	GT1(76)	GT1	3
XP_007715467.1	GT4(336-499)	GT4(109)	GT4	3
XP_007715473.1	AA7(42-261)	-	-	1
XP_007715501.1	AA7(89-542)	-	-	1
XP_007715605.1	GH15(350-726)	GH15(27)	GH15	3
XP_007715611.1	AA7(57-278)	-	-	1
XP_007715649.1	GH67(19-687)	GH67(3)	GH67	3
XP_007715651.1	GH10(216-513)	GH10(37)+CBM1(2)	CBM1+GH10	3
XP_007715670.1	GH109(11-132)	-	-	1
XP_007715703.1	GH16(87-295)	-	-	1
XP_007715726.1	AA7(119-291)	-	-	1
XP_007715727.1	GH5_15(87-401)	GH5(134)	GH5_15	3
XP_007715762.1	AA7(174-442)	-	-	1
XP_007715772.1	GH38(288-546)	GH38(5)	GH38	3
XP_007715790.1	GT32(76-155)	GT32(3)	GT32	3
XP_007715794.1	CE10(43-329)	-	-	1
XP_007715841.1	CE10(30-282)	-	-	1
XP_007715853.1	GH152(49-329)+GH2(397-1116)	GH2(21)	GH152+GH2	3
XP_007715877.1	GH11(50-227)	GH11(10)+CBM10(5)+CBM2(2)+CBM6(17)+CBM60(1)	GH11	3
XP_007715880.1	CBM21(309-416)	CBM21(4)	CBM21	3
XP_007715945.1	GH16(136-470)	GH16(37)+CBM6(15)	GH16	3
XP_007715946.1	GT2_Glyco_trans_2_3(520-727)	GT0(19)	GT0	3
XP_007715974.1	GH16(82-240)	GH16(14)	GH16	3
XP_007715988.1	PL1_4(122-307)	PL1(21)	PL1_4	3
XP_007716055.1	GH78(254-636)	GH78(13)	GH78+3.2.1.40	3
XP_007716093.1	AA9(6-223)	AA9(16)	AA9	3
XP_007716096.1	AA9(11-222)	AA9(9)	AA9	3
XP_007716115.1	GH105(60-398)	-	GH105	2
XP_007716124.1	GH5_4(65-333)+CBM46(379-464)	GH5(108)+CBM1(42)	GH5_4	3
XP_007716153.1	AA7(95-293)	-	-	1
XP_007716185.1	GH63(585-796)	GH63(2)	GH63	3
XP_007716206.1	CE10(98-249)	-	-	1
XP_007716231.1	AA7(39-463)	-	-	1
XP_007716275.1	CE10(94-364)	-	-	1
XP_007716294.1	GH27(21-364)	GH27(16)	GH27	3
XP_007716338.1	GT1(912-1324)	GT1(7)	GT1+2.4.1.173	3
XP_007716341.1	GH43_26(28-347)	GH43(125)	GH43_26	3
XP_007716362.1	AA2(109-344)	AA2(4)	AA2	3
XP_007716410.1	GT2_Chitin_synth_2(223-559)	-	GT2	2
XP_007716416.1	AA2(104-356)	-	-	1
XP_007716437.1	GH28(72-381)	-	GH28	2
XP_007716439.1	CE5(46-223)	CE5(9)	-	2
XP_007716440.1	GH37(51-628)	GH37(4)	GH37	3
XP_007716454.1	GT24(1202-1449)	GT24(1)	GT24	3
XP_007716466.1	GH33(33-247)	GH33(54)	GH33	3
XP_007716467.1	AA3_2(52-630)	AA3(8)	AA3_2	3
XP_007716477.1	CE10(86-327)	-	-	1
XP_007716482.1	AA3_2(47-614)	AA3(7)	AA3_2	3
XP_007716518.1	PL1_4(115-299)	PL1(13)	PL1_4	3
XP_007716532.1	CE10(87-332)	-	-	1
XP_007716611.1	AA9(9-255)	-	AA9	2
XP_007716655.1	AA6(4-201)	AA6(1)	AA6	3
XP_007716664.1	GH62(37-325)	GH62(2)+CBM2(69)	GH62	3
XP_007716716.1	GH3(71-290)	GH3(13)+CBM1(30)	GH3	3
XP_007716736.1	CE10(96-255)	-	-	1
XP_007716750.1	GH18(147-490)	GH18(45)+CBM18(6)	CBM18+GH18	3
XP_007716772.1	CE12(37-227)	CE12(14)	-	2
XP_007716901.1	GH43_24(49-289)	CBM35(35)	CBM35+GH43_24	3
XP_007716904.1	GH18(87-415)	CBM18(17)	CBM18+GH18	3
XP_007716913.1	PL3_2(32-215)	PL3(9)	PL3_2	3
XP_007716941.1	AA7(32-239)	-	-	1
XP_007716995.1	GH128(56-261)	-	-	1
XP_007717004.1	CE4(75-204)	-	CE4	2
XP_007717014.1	PL1_10(79-252)	PL1(47)	PL1_10	3
XP_007717023.1	AA7(86-298)	-	-	1
XP_007717067.1	CE10(75-337)	-	-	1
XP_007717139.1	AA7(159-593)	-	-	1
XP_007717144.1	GT90(702-990)	GT90(9)	GT90	3
XP_007717205.1	GH31(248-790)	GH31(56)	GH31	3
XP_007717225.1	CE9(8-392)	-	CE9	2
XP_007717229.1	GH7(20-407)	GH7(5)	GH7	3
XP_007717232.1	AA3_2(14-579)	AA3(16)	AA3_2	3
XP_007717250.1	GT8(7-222)	GT8(34)	GT8	3
XP_007717280.1	GH54(23-338)+CBM42(358-497)	GH54(1)+CBM13(36)+CBM42(1)	CBM42+GH54+3.2.1.55	3
XP_007717388.1	GH6(59-349)	GH6(4)+CBM1(3)+CBM2(3)	GH6	3
XP_007717498.1	GH18(123-470)	GH18(45)+CBM18(6)	CBM18+GH18+3.2.1.14	3
XP_007717502.1	AA16(20-185)	-	-	1
XP_007717507.1	PL1_9(71-252)	PL1(15)	PL1_9	3
XP_007717518.1	AA3_2(24-632)	AA3(6)	AA3	3
XP_007717525.1	GH16(388-618)	GH16(53)	GH16	3
XP_007717526.1	GH76(596-970)	-	GH76	2
XP_007717552.1	GT4(215-389)	GT4(145)	GT4	3
XP_007717560.1	GT1(191-537)	GT1(76)	GT1	3
XP_007717561.1	GH10(102-306)	GH10(54)	GH10	3
XP_007717571.1	GH45(30-233)	GH45(1)+CBM1(6)	GH45	3
XP_007717594.1	GH5_31(10-168)	-	-	1
XP_007717665.1	GH43_29(37-315)+CBM6(336-459)	GH43(10)+CBM2(36)+CBM22(15)+CBM6(4)	CBM6+GH43_29	3
XP_007717681.1	GH5_12(15-548)	GH5(19)	GH5_12	3
XP_007717684.1	GH31(173-598)	GH31(6)	GH31	3
XP_007717685.1	GT4(485-655)	-	GT4	2
XP_007717691.1	CE10(34-341)	-	-	1
XP_007717725.1	GT2_Glyco_tranf_2_3(77-314)	-	GT2	2
XP_007717728.1	AA7(70-508)	-	-	1
XP_007717730.1	AA1_3(61-367)	AA1(5)	AA1_3	3
XP_007717762.1	AA7(128-307)	-	-	1
XP_007717955.1	AA7(70-273)	-	-	1
XP_007718054.1	GT90(3-220)	-	-	1
XP_007718069.1	AA9(8-218)	AA9(13)+CBM1(38)	-	2
XP_007718108.1	AA1_2(38-381)	AA1(4)	AA1_2	3
XP_007718121.1	GH7(19-411)	GH7(5)+CBM1(9)	GH7	3
XP_007718126.1	AA9(5-204)	-	-	1
XP_007718179.1	GH43_13(20-314)	GH43(25)	GH43_13	3
XP_007718214.1	GH2(36-658)	GH2(36)+CBM35(33)+CBM6(37)	GH2	3
XP_007718233.1	GH3(79-297)	GH3(13)+CBM1(30)	GH3	3
XP_007718237.1	GT1(258-582)	GT1(76)	GT1	3
XP_007718238.1	AA5_2(19-527)	AA5(6)+CBM32(35)	AA5_2	3
XP_007718270.1	AA3_2(22-593)	AA3(3)	AA3_2	3
XP_007718273.1	GH5_9(475-798)	GH5(20)	GH5_9	3
XP_007718289.1	GH93(52-356)	GH93(1)	GH93	3
XP_007718297.1	GH11(43-213)	GH11(8)+CBM1(41)	CBM1+GH11+3.2.1.8	3
XP_007718310.1	CE1(34-229)	-	CE1	2
XP_007718327.1	GH106(1-965)	GH106(24)	GH106	3
XP_007718364.1	AA8(4-773)	AA3(10)+AA8(3)+CBM1(10)	AA3_1+AA8	3
XP_007718377.1	GT25(40-253)	-	-	1
XP_007718378.1	GT34(88-271)	-	-	1
XP_007718385.1	GT32(146-225)	GT32(5)	GT32	3
XP_007718411.1	GH43_14(24-304)	GH43(96)	GH43_14	3
XP_007718415.1	GH3(84-302)	GH3(13)+CBM1(30)	GH3	3
XP_007718418.1	GT8(13-287)	-	GT8	2
XP_007718436.1	GT32(64-148)	GT32(54)	GT32	3
XP_007718495.1	GH76(31-394)	GH76(10)	GH76	3
XP_007718524.1	GH29(10-304)	GH29(53)	GH29	3
XP_007718572.1	CE4(17-135)	-	-	1
XP_007718606.1	AA5_2(152-689)	AA5(6)+CBM32(35)	AA5_2	3
XP_007718660.1	GH125(826-1232)	GH125(1)	GH125	3
XP_007718670.1	CE10(134-507)	-	-	1
XP_007718683.1	CE10(65-317)	-	-	1
XP_007718702.1	GT2_Chitin_synth_2(301-519)	-	GT2	2
XP_007718718.1	GH31(353-929)	GH31(65)	GH31	3
XP_007718726.1	AA9(8-237)	-	AA9	2
XP_007718763.1	GH43_1(6-317)	GH43(8)	GH43_1	3
XP_007718822.1	AA7(305-512)	-	-	1
XP_007718868.1	AA9(1-215)	AA9(8)+CBM18(16)	AA9	3
XP_007718883.1	AA11(16-182)	-	-	1
XP_007718938.1	GH30_7(29-449)	GH30(13)	GH30_7	3
XP_007718954.1	AA7(112-570)	-	-	1
XP_007718955.1	AA7(71-266)	-	-	1
XP_007718974.1	GH146(41-557)	GH146(2)+CBM13(17)	CBM13+GH146	3
XP_007719010.1	CE10(89-219)	-	-	1
XP_007715992.1	-	CE4(51)	CE4	2
XP_007709924.1	-	CE4(108)	CE4	2
XP_007717584.1	-	GH0(2)	GH0	2
XP_007716648.1	-	GH16(5)	GH16	2
XP_007718767.1	-	GH17(19)	GH17	2
XP_007717722.1	-	GH17(19)	GH17	2
XP_007713502.1	-	GH36(24)	GH36	2
XP_007707047.1	-	GH39(22)	GH39	2
XP_007711647.1	-	AA0(4)	AA0	2
XP_007718199.1	-	AA1(27)	AA1	2
XP_007712438.1	-	GT25(35)	GT25	2
XP_007717291.1	-	GT31(54)	GT31	2
XP_007714118.1	-	GT41(17)	GT41	2
XP_007716105.1	-	GT87(6)	-	1
XP_007709832.1	-	CBM12(5)	-	1
XP_007708679.1	-	CBM12(17)	-	1
XP_007709651.1	-	CBM13(58)	CBM1	2
XP_007708422.1	-	CBM18(25)	CBM18	2
XP_007713497.1	-	CBM18(25)	-	1
XP_007717998.1	-	CBM2(34)	-	1
XP_007715799.1	-	CBM48(27)	CBM48	2
XP_007712109.1	-	CBM5(49)	-	1
XP_007714632.1	-	CBM5(49)	-	1
XP_007714634.1	-	CBM5(49)	-	1
XP_007716512.1	-	CBM57(16)	-	1
XP_007717309.1	-	CBM57(16)	-	1
XP_007714795.1	-	CBM57(16)	-	1
XP_007716050.1	-	CBM57(16)	-	1
XP_007717757.1	-	CBM57(16)	-	1
XP_007708930.1	-	CBM57(16)	-	1
XP_007713052.1	-	CBM6(48)	CBM1	2
XP_007706311.1	-	-	GT2	1
XP_007706473.1	-	-	GH12	1
XP_007706579.1	-	-	GH152	1
XP_007706659.1	-	-	GH76	1
XP_007707041.1	-	-	GH93	1
XP_007707122.1	-	-	GH0	1
XP_007707563.1	-	-	CBM13+GT27	1
XP_007707564.1	-	-	GT2	1
XP_007707724.1	-	-	GH18	1
XP_007707837.1	-	-	CBM1	1
XP_007707924.1	-	-	GH6	1
XP_007708091.1	-	-	CBM48+GH13_8	1
XP_007708303.1	-	-	GT4	1
XP_007708313.1	-	-	GH18	1
XP_007708333.1	-	-	GT22	1
XP_007708349.1	-	-	GT30	1
XP_007708442.1	-	-	GH76	1
XP_007708604.1	-	-	GH71	1
XP_007708784.1	-	-	CBM48+GH13_8	1
XP_007708923.1	-	-	GH28	1
XP_007708976.1	-	-	CBM48+GH13_8	1
XP_007709006.1	-	-	GT4	1
XP_007709105.1	-	-	GH47	1
XP_007709318.1	-	-	GT31	1
XP_007709368.1	-	-	GT95	1
XP_007709484.1	-	-	CBM48	1
XP_007709491.1	-	-	GH2	1
XP_007709731.1	-	-	CBM66+GH43_34	1
XP_007709919.1	-	-	GT2	1
XP_007710015.1	-	-	CBM48+GH13_8	1
XP_007710075.1	-	-	GT32	1
XP_007710410.1	-	-	GH37	1
XP_007710494.1	-	-	AA1	1
XP_007710496.1	-	-	CBM48+GH13_8	1
XP_007710738.1	-	-	GH18	1
XP_007710775.1	-	-	CBM48+GH13_8	1
XP_007710811.1	-	-	CBM50	1
XP_007710826.1	-	-	GH71	1
XP_007710982.1	-	-	GH18	1
XP_007710988.1	-	-	GT31	1
XP_007711041.1	-	-	GH18	1
XP_007711116.1	-	-	GT4	1
XP_007711317.1	-	-	GT2	1
XP_007711323.1	-	-	GT2	1
XP_007711508.1	-	-	CBM1	1
XP_007711662.1	-	-	CBM50	1
XP_007711677.1	-	-	CE8	1
XP_007711807.1	-	-	CE8	1
XP_007711999.1	-	-	GT7	1
XP_007712024.1	-	-	CBM50	1
XP_007712047.1	-	-	GH0	1
XP_007712231.1	-	-	GT29	1
XP_007712289.1	-	-	GT22	1
XP_007712342.1	-	-	GT22	1
XP_007712387.1	-	-	CBM50	1
XP_007712457.1	-	-	GH132	1
XP_007712463.1	-	-	GT15	1
XP_007712483.1	-	-	GH13_25+GH133	1
XP_007712711.1	-	-	GH47	1
XP_007712748.1	-	-	AA1	1
XP_007712918.1	-	-	GH78+GH79	1
XP_007713069.1	-	-	CBM1	1
XP_007713295.1	-	-	GH43_26	1
XP_007713484.1	-	-	GH2	1
XP_007713666.1	-	-	CBM50	1
XP_007713700.1	-	-	GH131	1
XP_007713987.1	-	-	CBM18	1
XP_007714199.1	-	-	GT31	1
XP_007714358.1	-	-	GT7	1
XP_007714367.1	-	-	GT0	1
XP_007714551.1	-	-	GH93	1
XP_007714712.1	-	-	CBM50	1
XP_007714822.1	-	-	GT34	1
XP_007714859.1	-	-	GT31	1
XP_007714988.1	-	-	GH36	1
XP_007715139.1	-	-	GH19	1
XP_007715554.1	-	-	GT31	1
XP_007715720.1	-	-	GT2	1
XP_007715768.1	-	-	CBM48+GH13_8	1
XP_007716090.1	-	-	GT15	1
XP_007716296.1	-	-	GT13	1
XP_007716318.1	-	-	CBM13	1
XP_007716553.1	-	-	CBM43	1
XP_007716631.1	-	-	CBM20+GH15	1
XP_007716749.1	-	-	CBM50	1
XP_007716768.1	-	-	GH72	1
XP_007716850.1	-	-	GT8	1
XP_007717090.1	-	-	GT90	1
XP_007717153.1	-	-	GH30_7	1
XP_007717189.1	-	-	CBM50	1
XP_007717236.1	-	-	CE4	1
XP_007717475.1	-	-	GH78	1
XP_007717523.1	-	-	GT47	1
XP_007717783.1	-	-	GH78+GH79	1
XP_007717785.1	-	-	GH23	1
XP_007717841.1	-	-	GT31	1
XP_007717905.1	-	-	CBM48+GH13_8	1
XP_007718192.1	-	-	GH1+GH95	1
XP_007718243.1	-	-	GT0	1
XP_007718252.1	-	-	GH6	1
XP_007718317.1	-	-	GH23	1
XP_007718328.1	-	-	GH31	1
