Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_014559327.1	GT32(50-134)	-	GT32	2
XP_014559373.1	GH35(51-382)	GH35(5)	GH35	3
XP_014559447.1	AA7(67-500)	-	-	1
XP_014559480.1	CE3(46-242)	-	-	1
XP_014559503.1	PL4_3(18-643)	PL4(6)	PL4_3	3
XP_014559529.1	GH76(25-329)	-	GH76	2
XP_014559630.1	GH76(596-970)	-	GH76	2
XP_014559643.1	GT32(146-225)	GT32(5)	GT32	3
XP_014559661.1	GH125(826-1232)	GH125(1)	GH125	3
XP_014559688.1	GH16(86-295)	-	-	1
XP_014559714.1	GH31(395-841)	GH31(7)	GH31	3
XP_014559716.1	GH43_22(160-377)+GH43_34(449-731)	GH43(33)	GH43_22+GH43_34	3
XP_014559727.1	GH35(19-212)	GH35(14)	GH35	3
XP_014559739.1	GH1(115-576)	-	GH1	2
XP_014559794.1	GH72(23-324)	GH72(3)	GH72	3
XP_014559807.1	GH92(270-780)	GH92(9)	GH92	3
XP_014559826.1	GT15(82-360)	GT15(1)	GT15	3
XP_014559857.1	GH78(398-811)	GH78(35)	GH78	3
XP_014559948.1	CBM63(293-362)	CBM63(4)	CBM63	3
XP_014559999.1	GT2_Chitin_synth_2(658-1185)	GT2(161)	GT2	3
XP_014560056.1	GH105(108-321)	-	-	1
XP_014560067.1	CE10(103-263)	-	-	1
XP_014560089.1	GT34(148-409)	GT34(7)	GT34	3
XP_014560106.1	AA12(248-650)	AA12(2)	AA12+AA8	3
XP_014560124.1	GH109(8-122)	-	-	1
XP_014560147.1	GH15(72-516)	GH15(14)+CBM20(5)	GH15	3
XP_014560150.1	GH3(120-349)	GH3(41)	GH3	3
XP_014560161.1	GH76(31-394)	GH76(10)	GH76	3
XP_014560184.1	AA9(8-225)	AA9(8)+CBM18(16)	AA9	3
XP_014560193.1	GH11(41-217)	GH11(2)+CBM1(4)+CBM6(17)+CBM60(1)	GH11+3.2.1.8	3
XP_014560196.1	CE5(41-214)	CE5(27)	CE5	3
XP_014560201.1	CE5(26-225)	CE5(10)+CBM1(28)	CE5	3
XP_014560205.1	GT34(82-312)	GT34(5)	GT34	3
XP_014560223.1	AA9(8-211)	AA9(20)	AA9+CBM1	3
XP_014560257.1	GH3(180-396)	GH3(13)	GH3	3
XP_014560284.1	GH35(54-399)	GH35(18)	GH35	3
XP_014560286.1	GH5_9(475-798)	GH5(20)	GH5_9	3
XP_014560296.1	CE1(45-176)	CE1(10)+CBM2(29)	-	2
XP_014560369.1	GH93(51-350)	-	GH93	2
XP_014560372.1	CE10(174-344)	-	-	1
XP_014560379.1	GH16(271-601)	GH16(5)	GH16	3
XP_014560412.1	AA7(98-514)	-	-	1
XP_014560429.1	GH3(88-302)	GH3(113)+CBM1(30)	GH3	3
XP_014560448.1	GH3(78-302)	-	GH3	2
XP_014560489.1	CE4(146-277)	CE4(143)+CBM18(7)	CBM18+CE4	3
XP_014560519.1	CE9(23-408)	CE9(25)	CE9	3
XP_014560573.1	GH1(161-622)	-	GH1	2
XP_014560577.1	GT90(676-977)	GT90(4)	GT90	3
XP_014560598.1	GH3(91-310)	GH3(13)+CBM1(30)	GH3	3
XP_014560631.1	GT8(16-283)	GT8(69)	GT8	3
XP_014560656.1	GH36(337-1027)	GH36(30)	GH36	3
XP_014560657.1	GH28(41-363)	GH28(3)	GH28+3.2.1.15	3
XP_014560659.1	GH18(44-413)	-	GH18	2
XP_014560668.1	GH53(23-357)	GH53(7)	GH53	3
XP_014560698.1	GT2_Glyco_tranf_2_3(203-411)	-	GT2	2
XP_014560742.1	GH27(131-347)	GH27(19)+CBM35(38)	CBM35+GH27+3.2.1.22+3.2.1.88	3
XP_014560747.1	GT62(99-364)	GT62(6)	GT62	3
XP_014560756.1	CE8(34-310)	-	CE8	2
XP_014560763.1	GT1(65-431)	-	GT1	2
XP_014560768.1	GH63(553-764)	-	GH63	2
XP_014560771.1	GT1(61-455)	GT1(76)	GT1	3
XP_014560775.1	GT32(72-154)	GT32(54)	GT32	3
XP_014560795.1	GT22(35-487)	GT22(5)	GT22	3
XP_014560798.1	GH92(264-772)	GH92(9)	GH92	3
XP_014560821.1	GH94(44-784)	GH94(5)	GH94+2.4.1.321	3
XP_014560826.1	AA7(59-267)	-	-	1
XP_014560835.1	AA5(375-881)	AA5(5)	AA5_1	3
XP_014560860.1	GH5_5(42-321)	GH5(14)+CBM1(5)	GH5_5	3
XP_014560919.1	AA7(87-542)	-	-	1
XP_014560923.1	GH47(1-432)	-	-	1
XP_014560924.1	CE16(35-318)	CE16(3)+CBM1(44)	CE16	3
XP_014560933.1	GH43_1(6-317)	GH43(8)	GH43_1	3
XP_014560976.1	CE4(44-149)	-	-	1
XP_014560999.1	GT76(17-459)	GT76(3)	GT76	3
XP_014561038.1	GH76(37-404)	GH76(10)	GH76	3
XP_014561062.1	AA7(191-629)	-	-	1
XP_014561105.1	AA11(20-201)	AA11(1)	-	2
XP_014561126.1	AA5_1(299-813)	AA5(7)+CBM18(15)	AA5+CBM18	3
XP_014561156.1	PL4_1(17-527)	PL4(5)	PL4_1+4.2.2.23	3
XP_014561160.1	GT39(68-313)	GT39(2)	GT39	3
XP_014561192.1	GH3(95-306)	GH3(13)+CBM1(30)	GH3	3
XP_014561219.1	GH18(8-361)	GH18(20)+CBM14(26)	GH18	3
XP_014561230.1	GH43_11(4-297)	GH43(2)	GH43_11	3
XP_014561250.1	AA7(91-300)	-	-	1
XP_014561273.1	GH43_36(36-312)	GH43(119)	GH43_36	3
XP_014561280.1	GH16(82-240)	-	GH16	2
XP_014561290.1	GT69(132-395)	GT69(3)	GT69	3
XP_014561353.1	CE10(32-190)	-	-	1
XP_014561372.1	GT32(107-192)	GT32(25)	GT32	3
XP_014561374.1	GT8(162-383)	-	GT8	2
XP_014561378.1	GH76(28-400)	-	-	1
XP_014561420.1	GT20(15-481)	GT20(2)+CBM20(39)	GT20	3
XP_014561451.1	GH3(32-244)	GH3(8)	GH3	3
XP_014561464.1	GH31(207-660)	GH31(4)	GH31	3
XP_014561481.1	AA2(70-212)	-	-	1
XP_014561492.1	GH13_40(31-393)	GH13(29)	GH13_40	3
XP_014561518.1	GH10(30-345)	GH10(4)+CBM1(2)+CBM9(7)	GH10	3
XP_014561534.1	GT2_Glyco_trans_2_3(218-456)	-	GT2	2
XP_014561548.1	GH47(182-674)	GH47(1)	GH47	3
XP_014561565.1	GT20(166-629)	GT20(6)	GT20	3
XP_014561572.1	GH13_25(1089-1540)	GH133(2)	GH13_25+GH133	3
XP_014561645.1	GH32(49-404)	-	GH32	2
XP_014561737.1	AA7(116-346)	-	-	1
XP_014561786.1	GH47(193-938)	GH47(2)	GH47	3
XP_014561787.1	GH12(88-234)	GH12(6)	GH12+3.2.1.73	3
XP_014561822.1	GH55(51-834)	GH55(2)	GH55	3
XP_014561838.1	GH6(59-349)	GH6(4)+CBM1(3)+CBM2(3)	GH6	3
XP_014561869.1	CE1(355-575)	-	-	1
XP_014561905.1	AA2(72-298)	AA2(4)	AA2	3
XP_014561920.1	AA3_2(60-634)	AA3(28)	AA3_2	3
XP_014561924.1	GH10(29-343)	GH10(4)+CBM1(2)+CBM2(23)+CBM22(2)	GH10	3
XP_014561934.1	GH85(97-413)	-	GH85	2
XP_014561936.1	AA9(6-214)	-	AA9	2
XP_014561945.1	CE4(144-274)	CE4(143)+CBM18(7)	CBM18+CE4	3
XP_014561985.1	GH18(580-930)	GH18(102)+CBM18(5)	CBM18+CBM50+GH18	3
XP_014561987.1	GH43_1(9-313)	-	GH43_1+3.2.1.37	2
XP_014561994.1	GH63(585-796)	GH63(2)	GH63	3
XP_014562046.1	GH92(273-779)	GH92(14)	GH92	3
XP_014562062.1	GH37(141-700)	GH37(2)	GH37	3
XP_014562079.1	GT2_Chitin_synth_1(265-427)+GT2_Chitin_synth_2(405-606)	GT2(2)	GT2	3
XP_014562093.1	GH18(147-490)	GH18(45)+CBM18(6)	CBM18+GH18	3
XP_014562162.1	AA9(6-216)	-	-	1
XP_014562175.1	GH2(62-526)	GH2(52)+CBM42(2)+CBM67(18)	GH2	3
XP_014562179.1	GH72(17-294)	GH72(4)	GH72	3
XP_014562254.1	GH72(27-325)	GH72(3)	GH72	3
XP_014562278.1	CE10(118-352)	-	-	1
XP_014562282.1	GH132(180-475)	GH132(3)	GH132	3
XP_014562296.1	GH43_29(37-315)+CBM6(336-459)	GH43(10)+CBM2(36)+CBM22(15)+CBM6(4)	CBM6+GH43_29	3
XP_014562304.1	GH18(123-470)	GH18(45)+CBM18(6)	CBM18+GH18+3.2.1.14	3
XP_014562310.1	CE10(96-262)	-	-	1
XP_014562329.1	GH131(31-282)	GH131(2)	GH131	3
XP_014562332.1	CE4(556-670)	-	-	1
XP_014562364.1	GH20(165-502)	GH20(74)	GH20	3
XP_014562373.1	AA7(30-459)	-	-	1
XP_014562423.1	GT15(116-426)	GT15(3)	GT15	3
XP_014562427.1	GT62(69-332)	GT62(2)	GT62	3
XP_014562442.1	CE5(61-224)	-	-	1
XP_014562444.1	CE5(53-229)	CE5(27)	-	2
XP_014562459.1	GH5_9(91-384)	GH5(5)	GH5_9	3
XP_014562471.1	AA7(62-488)	-	-	1
XP_014562500.1	GH43_14(8-308)	GH43(96)	GH43_14	3
XP_014562502.1	GH28(74-429)	GH28(18)	GH28+3.2.1.67	3
XP_014562517.1	CE10(454-691)	-	-	1
XP_014562543.1	GH125(96-527)	GH125(2)	GH125	3
XP_014562560.1	CE1(43-225)	CE1(14)	CE1	3
XP_014562595.1	CE8(46-354)	CE8(24)	CE8	3
XP_014562600.1	GH13_40(42-402)	GH13(3)	GH13_40	3
XP_014562615.1	CE10(464-694)	-	-	1
XP_014562648.1	CE10(112-268)	-	-	1
XP_014562660.1	AA3_2(28-612)	AA3(3)	AA3_2	3
XP_014562679.1	GH16(121-275)	GH16(23)+CBM18(8)	CBM18+GH16	3
XP_014562688.1	AA7(197-631)	-	-	1
XP_014562696.1	AA3_2(4-566)	-	AA3_2	2
XP_014562736.1	GH135(5-240)	GH135(10)	GH135	3
XP_014562743.1	GH67(19-687)	GH67(3)	GH67	3
XP_014562788.1	GH47(56-575)	GH47(3)	GH47	3
XP_014562794.1	GH76(113-533)	GH0(68)	GH0	3
XP_014562805.1	GH3(134-383)	GH3(22)	GH3	3
XP_014562813.1	CE10(48-312)	-	-	1
XP_014552714.1	-	CE4(51)	CE4	2
XP_014552900.1	-	CE4(108)	CE4	2
XP_014550531.1	-	GH0(2)	GH0	2
XP_014551040.1	-	GH16(5)	GH16	2
XP_014551750.1	-	GH17(19)	GH17	2
XP_014553823.1	-	GH17(19)	GH17	2
XP_014561669.1	-	GH18(16)+CBM18(6)+CBM2(6)	-	1
XP_014561184.1	-	GH36(24)	GH36	2
XP_014561510.1	-	GH39(22)	GH39	2
XP_014553807.1	-	AA0(4)	AA0	2
XP_014556899.1	-	AA1(27)	AA1	2
XP_014551451.1	-	GT15(3)	-	1
XP_014562433.1	-	GT25(35)	GT25	2
XP_014551140.1	-	GT31(54)	GT31	2
XP_014556428.1	-	GT41(17)	GT41	2
XP_014553985.1	-	GT87(6)	-	1
XP_014560823.1	-	CBM12(5)	-	1
XP_014560508.1	-	CBM12(17)	-	1
XP_014562783.1	-	CBM13(58)	CBM1	2
XP_014557817.1	-	CBM18(25)	CBM18	2
XP_014561068.1	-	CBM18(25)	-	1
XP_014554065.1	-	CBM48(27)	CBM48	2
XP_014551032.1	-	CBM5(49)	-	1
XP_014553271.1	-	CBM5(49)	-	1
XP_014553265.1	-	CBM5(49)	-	1
XP_014561152.1	-	CBM57(16)	-	1
XP_014551245.1	-	CBM57(16)	-	1
XP_014550878.1	-	CBM57(16)	-	1
XP_014551948.1	-	CBM57(16)	-	1
XP_014554661.1	-	CBM57(16)	-	1
XP_014557233.1	-	CBM57(16)	-	1
XP_014551559.1	-	CBM6(48)	CBM1	2
XP_014550107.1	-	-	GH23	1
XP_014550302.1	-	-	GH23	1
XP_014550369.1	-	-	GT29	1
XP_014550383.1	-	-	GH4	1
XP_014550485.1	-	-	CE4	1
XP_014551227.1	-	-	GH6	1
XP_014551249.1	-	-	GT8	1
XP_014551339.1	-	-	GT4	1
XP_014551371.1	-	-	GT0	1
XP_014551444.1	-	-	CBM48+GH13_8	1
XP_014551602.1	-	-	CBM48+GH13_8	1
XP_014551663.1	-	-	CBM20+GH15	1
XP_014551849.1	-	-	GT31	1
XP_014552141.1	-	-	GT95	1
XP_014552292.1	-	-	CBM50	1
XP_014552405.1	-	-	CBM50	1
XP_014552482.1	-	-	GT47	1
XP_014552492.1	-	-	GH37	1
XP_014552703.1	-	-	GH30_7	1
XP_014552780.1	-	-	CBM66+GH43_34	1
XP_014552944.1	-	-	AA1	1
XP_014553067.1	-	-	GH47	1
XP_014553507.1	-	-	CBM1	1
XP_014553557.1	-	-	GT32	1
XP_014553634.1	-	-	GT2	1
XP_014553644.1	-	-	GT2	1
XP_014553655.1	-	-	GH36	1
XP_014553713.1	-	-	GH131	1
XP_014553785.1	-	-	CBM50	1
XP_014553841.1	-	-	GT0	1
XP_014554099.1	-	-	CE8	1
XP_014554252.1	-	-	GH78+GH79	1
XP_014554342.1	-	-	GH78+GH79	1
XP_014554590.1	-	-	GH18	1
XP_014554824.1	-	-	GH47	1
XP_014554942.1	-	-	GT31	1
XP_014555266.1	-	-	CBM48+GH13_8	1
XP_014555374.1	-	-	CBM48+GH13_8	1
XP_014555568.1	-	-	GT13	1
XP_014555609.1	-	-	CBM50	1
XP_014555741.1	-	-	GH13_25+GH133	1
XP_014555913.1	-	-	CBM50	1
XP_014556078.1	-	-	CBM1	1
XP_014556272.1	-	-	CBM13	1
XP_014556300.1	-	-	GT4	1
XP_014556680.1	-	-	GT22	1
XP_014557024.1	-	-	GT31	1
XP_014557168.1	-	-	CBM48+GH13_8	1
XP_014557423.1	-	-	GH78	1
XP_014557595.1	-	-	CBM48+GH13_8	1
XP_014557597.1	-	-	AA1	1
XP_014557647.1	-	-	GH1+GH95	1
XP_014557682.1	-	-	GT15	1
XP_014557734.1	-	-	GH6	1
XP_014557741.1	-	-	CE8	1
XP_014557804.1	-	-	GT2	1
XP_014557829.1	-	-	GH76	1
XP_014558304.1	-	-	GT7	1
XP_014558352.1	-	-	GT31	1
XP_014558362.1	-	-	GH93	1
XP_014558370.1	-	-	GH18	1
XP_014558448.1	-	-	GT4	1
XP_014558517.1	-	-	GT22	1
XP_014558586.1	-	-	GT30	1
XP_014558659.1	-	-	GT2	1
XP_014558773.1	-	-	GH18	1
XP_014558822.1	-	-	GT34	1
XP_014558860.1	-	-	CBM48+GH13_8	1
XP_014558911.1	-	-	GH12	1
XP_014559007.1	-	-	GH152	1
XP_014559028.1	-	-	GH19	1
XP_014559246.1	-	-	CBM1	1
XP_014559298.1	-	-	GT22	1
XP_014559402.1	-	-	GH72	1
XP_014559458.1	-	-	GH76	1
XP_014559687.1	-	-	GT2	1
XP_014559710.1	-	-	CBM50	1
XP_014559723.1	-	-	CBM48+GH13_8	1
XP_014559736.1	-	-	GH71	1
XP_014559870.1	-	-	GH31	1
XP_014559880.1	-	-	GT2	1
XP_014559963.1	-	-	CBM13+GT27	1
XP_014560277.1	-	-	CBM18	1
XP_014560332.1	-	-	GT90	1
XP_014560459.1	-	-	GH71	1
XP_014560748.1	-	-	GH0	1
XP_014561163.1	-	-	GH2	1
XP_014561489.1	-	-	GH93	1
XP_014561535.1	-	-	GH0	1
XP_014561636.1	-	-	CBM18+GH18	1
XP_014561801.1	-	-	GT2	1
XP_014561865.1	-	-	GT7	1
XP_014561981.1	-	-	CBM50	1
XP_014562094.1	-	-	CBM50	1
XP_014562174.1	-	-	GH2	1
XP_014562247.1	-	-	GH132	1
XP_014562280.1	-	-	GT15	1
XP_014562330.1	-	-	GT31	1
XP_014562343.1	-	-	GH18	1
XP_014562510.1	-	-	CBM43	1
XP_014562606.1	-	-	GT31	1
