Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
EMR68773.1	AA7(187-636)	-	-	1
EMR68779.1	GT32(68-143)	-	GT32	2
EMR68783.1	GH2(42-956)	GH2(10)+CBM67(4)	GH2	3
EMR68811.1	CE10(111-256)	-	-	1
EMR68851.1	GH92(342-698)	GH92(9)	GH92	3
EMR68875.1	GH43_34(32-316)	GH43(102)	GH43_34	3
EMR68897.1	GT62(40-294)	GT62(1)	GT62	3
EMR68898.1	AA7(7-183)	-	-	1
EMR68901.1	AA11(22-224)	AA11(3)	-	2
EMR68909.1	GH42(1-372)	-	GH42	2
EMR68912.1	GH18(150-440)	CBM18(17)	CBM18+GH18	3
EMR68940.1	GH76(28-404)	GH76(2)	GH76	3
EMR68943.1	GH76(4-318)	GH76(2)	GH76	3
EMR68957.1	GH95(15-765)	GH95(1)+CBM51(9)	GH95	3
EMR69014.1	AA7(38-236)	-	-	1
EMR69025.1	GH30_3(64-480)	GH30(29)	GH30_3+3.2.1.75	3
EMR69026.1	AA7(23-208)	-	-	1
EMR69049.1	GT1(261-673)	GT1(7)	GT1	3
EMR69070.1	AA7(127-312)	-	-	1
EMR69074.1	CE12(31-224)	CE12(14)	-	2
EMR69087.1	GT21(52-368)	GT21(11)	GT21	3
EMR69102.1	CE3(39-232)	CE3(11)	-	2
EMR69119.1	AA11(22-220)	AA11(3)	-	2
EMR69136.1	GH3(48-256)	GH3(13)+CBM1(30)	GH3	3
EMR69141.1	AA9(8-207)	AA9(4)+CBM1(15)	AA9+CBM1	3
EMR69148.1	AA7(67-496)	-	-	1
EMR69151.1	AA7(14-205)	-	-	1
EMR69162.1	AA9(6-223)	-	AA9+1.14.99.56	2
EMR69166.1	CE10(4-190)	-	-	1
EMR69168.1	GH3(86-304)	GH3(13)+CBM1(30)	GH3	3
EMR69176.1	GH18(553-893)	GH18(102)+CBM18(5)+CBM2(6)	CBM18+CBM50+GH18	3
EMR69177.1	GH36(42-731)	GH36(3)	GH36	3
EMR69212.1	AA2(58-241)	AA0(2)	AA0	3
EMR69226.1	AA7(35-295)	-	-	1
EMR69230.1	GT2_Chitin_synth_1(199-367)	GT2(9)	GT2	3
EMR69253.1	GT58(33-379)	GT58(2)	GT58	3
EMR69289.1	CE3(62-263)+CBM24(937-1009)	-	CE3	2
EMR69351.1	GH135(28-273)	-	-	1
EMR69394.1	AA7(45-220)	-	-	1
EMR69432.1	GH3(88-302)	GH3(63)+CBM1(30)	GH3	3
EMR69441.1	CE10(62-323)	-	-	1
EMR69446.1	GH5_7(74-365)	GH5(39)+CBM1(14)	CBM1+GH5_7	3
EMR69525.1	AA7(69-506)	-	-	1
EMR69526.1	GH105(36-376)	GH105(20)	GH105	3
EMR69546.1	GH43_6(17-159)	-	-	1
EMR69548.1	AA9(7-208)	-	AA9	2
EMR69551.1	AA9(11-232)	AA9(1)+CBM1(12)	AA9+CBM1+1.14.99.54+1.14.99.56	3
EMR69559.1	CE16(45-331)	CE16(1)+CBM1(31)	CE16	3
EMR69581.1	AA9(10-223)	AA9(15)	AA9	3
EMR69588.1	GH18(42-390)	GH18(20)	GH18	3
EMR69594.1	GT15(168-467)	-	GT15	2
EMR69601.1	GH74(80-183)	GH74(1)+CBM1(16)+CBM2(12)	CBM1+GH74+3.2.1.151	3
EMR69607.1	AA9(10-227)	-	-	1
EMR69693.1	PL4_1(20-527)	PL4(5)	PL4_1	3
EMR69712.1	AA9(12-236)	AA9(1)+CBM1(12)	AA9	3
EMR69717.1	GH18(86-432)	GH18(45)+CBM18(6)+CBM2(6)	CBM18+GH18	3
EMR69718.1	GT3(172-632)	GT3(1)	GT3	3
EMR69730.1	GT15(74-352)	GT15(1)	GT15	3
EMR69761.1	GH125(236-450)	-	-	1
EMR69767.1	GH16(154-377)	-	GH16	2
EMR69774.1	GH11(44-222)	CE4(45)+GH11(10)+CBM1(4)+CBM10(5)+CBM2(27)+CBM36(2)+CBM57(22)+CBM6(17)+CBM60(1)	GH11+3.2.1.8	3
EMR69790.1	GH43_13(10-287)	GH43(109)	GH43_13	3
EMR69804.1	GH95(6-635)	GH95(19)	GH95	3
EMR69820.1	AA11(19-217)	AA11(3)	-	2
EMR69832.1	PL4_3(20-651)	PL4(6)	PL4_3	3
EMR69878.1	GH93(45-321)	GH93(8)	-	2
EMR69900.1	GH18(42-337)	GH18(42)+CBM12(19)+CBM16(5)+CBM5(17)	GH18	3
EMR69915.1	AA5(355-857)	AA5(5)	AA5_1	3
EMR69940.1	GH43_33(42-471)	-	GH43_33	2
EMR69946.1	GH20(14-325)	GH20(74)	GH20	3
EMR69965.1	GH79(64-456)	-	GH79	2
EMR69987.1	CE10(105-276)	-	-	1
EMR69995.1	AA7(447-652)	-	-	1
EMR70073.1	AA3_3(12-596)	AA3(14)	AA3_3	3
EMR70093.1	GH146(60-631)	GH146(8)	GH146	3
EMR70096.1	GH31(248-707)	GH31(35)	GH31	3
EMR70110.1	GH43_6(32-288)	-	GH43_6	2
EMR70127.1	GH16(46-304)	-	GH16	2
EMR70135.1	AA3_3(1-495)	AA3(14)	AA3_3	3
EMR70218.1	CE10(90-246)	-	-	1
EMR70219.1	GH64(62-434)	GH64(10)	GH64	3
EMR70221.1	AA9(8-230)	AA9(18)	AA9	3
EMR70225.1	GH30_5(42-491)	GH30(12)	GH30_5+3.2.1.164	3
EMR70226.1	GH27(71-277)	GH27(1)+CBM13(13)+CBM35(43)+CBM51(1)	GH27	3
EMR70227.1	GH88(72-446)	GH88(3)	GH88	3
EMR70231.1	CE10(115-347)	-	-	1
EMR70233.1	GH5_7(67-370)	GH5(43)+CBM1(32)	GH5_7+3.2.1.78	3
EMR70267.1	GH47(43-487)	GH47(2)	GH47	3
EMR70282.1	AA3_3(4-379)	-	AA3_3	2
EMR70286.1	PL1_10(4-101)	PL1(47)	PL1_10	3
EMR70289.1	GH43_21(78-301)	-	GH43_21	2
EMR70311.1	AA9(12-234)	AA9(18)	-	2
EMR70359.1	GT4(255-428)	GT4(145)	GT4	3
EMR70417.1	AA7(42-471)	-	-	1
EMR70430.1	GH16(95-417)	GH16(37)+CBM39(5)+CBM6(15)	GH16	3
EMR70431.1	GH16(60-224)	GH16(55)	GH16	3
EMR70432.1	GT2_Glyco_trans_2_3(362-568)	GT0(19)	GT0	3
EMR70435.1	AA7(55-233)	-	-	1
EMR70460.1	GH64(3-407)	GH64(5)	GH64	3
EMR70463.1	GH16(89-285)	-	-	1
EMR70468.1	GT90(343-614)	GT90(4)	GT90	3
EMR70475.1	GH28(78-405)	GH28(18)	GH28	3
EMR70482.1	GH78(2-323)	-	GH78	2
EMR70496.1	GH5_9(222-545)	GH5(20)	GH5_9	3
EMR70498.1	CE10(2172-2505)	-	-	1
EMR70500.1	GH75(1-155)	-	-	1
EMR70501.1	CE10(51-351)	-	-	1
EMR70532.1	GH3(88-296)	GH3(13)+CBM1(30)	GH3	3
EMR70538.1	AA16(28-167)	-	-	1
EMR70594.1	GH7(21-454)	GH7(8)+CBM1(1)	GH7	3
EMR70600.1	GH94(49-796)	GH94(5)	GH94	3
EMR70622.1	AA9(14-239)	AA9(1)+CBM1(12)	-	2
EMR70635.1	CE4(385-502)	-	-	1
EMR70654.1	GT90(298-566)	-	GT90	2
EMR70674.1	CE10(58-281)	-	-	1
EMR70721.1	GH3(57-294)	GH3(63)	GH3	3
EMR70724.1	CE5(49-199)	-	-	1
EMR70742.1	GH16(70-309)	-	GH16	2
EMR70751.1	PL1_2(74-249)	CE8(10)+PL1(17)	PL1_2	3
EMR70784.1	AA12(30-427)	AA12(1)	AA12	3
EMR70810.1	CE4(44-148)	-	-	1
EMR70823.1	CE3(45-236)	CE3(11)	-	2
EMR70841.1	GH18(43-451)	GH18(51)+CBM18(12)	CBM18+GH18	3
EMR70854.1	GT2_Chitin_synth_1(322-484)+GT2_Chitin_synth_2(462-670)	GT2(29)	GT2	3
EMR70860.1	GH17(60-290)	GH17(19)	GH17	3
EMR70910.1	AA7(125-318)	-	-	1
EMR70936.1	AA3_2(1-447)	AA3(7)	AA3_2	3
EMR70944.1	AA3_2(10-576)	AA3(19)	AA3_2	3
EMR70949.1	AA7(5-434)	-	-	1
EMR70965.1	GT33(24-450)	GT33(2)	GT33	3
EMR70985.1	GT25(29-275)	GT25(35)	GT25	3
EMR71005.1	GH3(78-293)	GH3(13)+CBM1(30)	GH3+3.2.1.21	3
EMR71031.1	GH3(154-369)	GH3(63)	GH3	3
EMR71050.1	GH76(151-465)	GH0(68)+GH76(24)	GH0	3
EMR71088.1	AA7(91-274)	-	-	1
EMR71091.1	GH131(20-259)	GH131(1)+CBM1(21)	CBM1+GH131	3
EMR71106.1	GH125(73-496)	GH125(2)	GH125	3
EMR71109.1	GH18(217-556)	GH18(45)+CBM18(17)	CBM18+GH18	3
EMR71112.1	GH43_30(60-338)	-	-	1
EMR71113.1	CE1(12-206)	CE1(44)	CE1	3
EMR71115.1	AA3_2(21-602)	AA3(22)	AA3_2	3
EMR71190.1	GH88(2-338)	GH88(11)	GH88	3
EMR71198.1	GH47(112-584)	GH47(2)	GH47	3
EMR71213.1	GH13_1(61-334)	CBM20(32)	GH13_1	3
EMR71216.1	GT22(5-203)	GT22(3)	GT22	3
EMR71235.1	GT39(54-298)	GT39(2)	GT39	3
EMR71250.1	GH5_41(83-340)	GH5(106)+CBM23(3)	-	2
EMR71263.1	GT32(66-145)	GT32(89)	GT32	3
EMR71266.1	CE10(34-215)	-	-	1
EMR71278.1	CE1(55-246)	-	-	1
EMR71298.1	AA7(5-422)	-	-	1
EMR71325.1	AA7(36-247)	-	-	1
EMR71352.1	AA3_2(1-354)	AA3(7)	AA3_2	3
EMR71363.1	GH12(90-235)	GH12(6)+CBM1(36)	-	2
EMR71376.1	GH49(44-633)	GH49(1)	GH49	3
EMR71392.1	GH35(2-334)	GH35(18)	GH35	3
EMR71400.1	GH18(31-285)	GH18(92)+CBM1(13)+CBM19(1)	CBM1+GH18	3
EMR71424.1	AA9(6-208)	AA9(20)+CBM1(7)	AA9+CBM1	3
EMR71459.1	GH32(46-394)	-	GH32+3.2.1.26	2
EMR71460.1	AA8(9-760)	AA3(5)+AA8(1)+CBM1(10)	AA3_1+AA8	3
EMR71473.1	GH3(144-369)	-	GH3	2
EMR71492.1	AA8(25-645)	AA3(5)+AA8(1)+CBM1(10)	AA3_1+AA8+CBM1	3
EMR71508.1	GT50(160-470)	GT50(1)	GT50	3
EMR71554.1	GH78(37-335)	-	-	1
EMR71599.1	AA3_3(68-328)	AA3(14)	AA3_3	3
EMR71620.1	GH5_15(89-404)	GH5(134)	GH5_15	3
EMR71643.1	GH132(1-141)	-	-	1
EMR71670.1	GH10(27-190)	GH10(4)+CBM1(2)+CBM2(23)+CBM22(18)	GH10+3.2.1.8	3
EMR71715.1	PL3_2(35-201)	PL3(10)	-	2
EMR71811.1	GH43_6(111-467)	-	-	1
EMR71814.1	GH72(31-331)	GH72(3)	GH72	3
EMR71840.1	GT22(15-447)	GT22(6)	GT22	3
EMR71862.1	AA2(71-235)	-	-	1
EMR71866.1	GH43_30(61-350)	-	-	1
EMR71899.1	GH5_15(97-402)	GH5(134)	GH5_15	3
EMR71920.1	PL1_2(368-558)	CE8(10)+PL1(3)+CBM6(62)	PL1_2	3
EMR71940.1	AA3_2(26-647)	AA3(6)	AA3	3
EMR72004.1	GH5_24(67-380)	GH5(55)	GH5_24	3
EMR72010.1	GH15(113-486)	GH15(27)	GH15	3
EMR72031.1	GH3(33-246)	GH3(42)	GH3	3
EMR72045.1	GH128(55-307)	GH128(4)	GH128	3
EMR72046.1	GT90(236-412)	-	-	1
EMR72072.1	GT32(59-137)	GT32(93)	-	2
EMR72099.1	AA7(53-485)	AA7(2)	AA7	3
EMR72134.1	CBM35(33-148)+GH26(163-464)	GH26(3)+CBM3(7)+CBM35(3)	CBM35+GH26	3
EMR72136.1	GH18(37-228)	-	GH18	2
EMR72149.1	GT32(123-204)	GT32(5)	GT32	3
EMR72165.1	GH43_30(30-307)	-	-	1
EMR72189.1	AA8(5-816)	AA3(5)+AA8(1)+CBM1(10)	AA3_1+AA8+1.1.99.18	3
EMR72190.1	AA9(10-211)	AA9(4)+CBM1(15)	AA9	3
EMR72204.1	AA3_3(9-315)	-	AA3_3	2
EMR72211.1	GH18(572-859)	-	-	1
EMR72224.1	CE10(43-341)	-	-	1
EMR72260.1	GT25(59-273)	GT25(35)	-	2
EMR72292.1	GT39(58-303)	GT39(2)	GT39	3
EMR72310.1	CE10(175-600)	-	-	1
EMR72314.1	AA3(22-602)	AA3(6)	AA3	3
EMR72324.1	GH2(23-501)	GH2(21)	GH2	3
EMR72337.1	GH132(117-418)	GH132(3)	GH132	3
EMR72359.1	CE4(186-314)	CE4(143)+CBM18(7)	CBM18+CE4	3
EMR72420.1	CE10(84-219)	-	-	1
EMR72438.1	GT1(633-880)	-	-	1
EMR72453.1	AA7(48-259)	-	-	1
EMR72461.1	AA7(40-213)	-	-	1
EMR72467.1	AA2(98-309)	-	-	1
EMR72492.1	GH32(50-254)	GH32(28)+CBM38(1)+CBM66(1)	GH32	3
EMR72538.1	GH154(1-188)	GH154(10)	GH154	3
EMR72541.1	GH63(598-809)	GH63(2)	GH63	3
EMR72556.1	AA9(10-211)	-	-	1
EMR72587.1	GH109(8-131)	-	-	1
EMR72607.1	GH16(110-275)	GH16(23)+CBM18(8)	CBM18+GH16	3
EMR72618.1	AA7(39-263)+CE10(562-719)	AA7(3)+CBM18(20)	AA7	3
EMR72626.1	AA9(7-222)	AA9(19)	AA9	3
EMR72638.1	AA9(62-190)	AA9(7)+CBM1(25)	-	2
EMR72655.1	GH5_16(63-425)	-	GH5_16	2
EMR72663.1	GT4(376-545)	-	GT4	2
EMR72673.1	GH79(45-493)	-	-	1
EMR72690.1	GH81(78-668)	GH81(1)+CBM6(13)	GH81	3
EMR72702.1	GH16(157-399)	-	GH16	2
EMR72715.1	AA9(4-215)	AA9(5)	-	2
EMR72749.1	GH17(263-531)	GH17(22)	GH17	3
EMR72753.1	CE4(82-204)	CE4(143)+CBM18(7)	CBM18+CE4	3
EMR72764.1	PL20(25-257)	-	-	1
EMR72793.1	GH76(27-187)	GH76(7)	-	2
EMR72802.1	CE10(73-233)	-	-	1
EMR72810.1	GH5_16(53-390)	GH5(133)	GH5_16	3
EMR72811.1	GH76(21-382)	GH76(6)	GH76	3
EMR72829.1	GH47(196-688)	GH47(1)	GH47	3
EMR72870.1	AA7(55-246)	-	-	1
EMR72876.1	AA1_3(73-391)	AA1(8)	AA1_3	3
EMR72903.1	GH5_31(51-320)	-	GH5	2
EMR72914.1	GH16(113-295)	-	GH16	2
EMR64853.1	-	CE4(108)	CE4	2
EMR71290.1	-	GH0(115)	GH0	2
EMR71016.1	-	GH16(76)	-	1
EMR68491.1	-	GH17(19)	GH17	2
EMR67640.1	-	GH17(19)	GH17	2
EMR62047.1	-	GH17(29)	-	1
EMR68223.1	-	GH2(36)	-	1
EMR67532.1	-	GH27(28)+CBM35(40)	CBM35+GH27+GH2	2
EMR64701.1	-	GH33(54)	-	1
EMR68123.1	-	GH35(14)	GH35	2
EMR68276.1	-	GH63(2)	GH63	2
EMR62793.1	-	AA1(27)	AA1	2
EMR63725.1	-	AA1(27)	AA1	2
EMR65020.1	-	AA3(14)	-	1
EMR68733.1	-	GT1(112)	GT1	2
EMR71724.1	-	GT31(15)	GT31	2
EMR67391.1	-	GT31(15)	-	1
EMR64023.1	-	GT31(24)	-	1
EMR64702.1	-	GT31(24)	-	1
EMR70856.1	-	GT31(24)	GT31	2
EMR66498.1	-	GT31(26)	GT31	2
EMR65667.1	-	GT31(54)	GT31	2
EMR62233.1	-	GT41(17)	GT41	2
EMR64633.1	-	GT57(2)	-	1
EMR64355.1	-	GT69(4)	-	1
EMR68179.1	-	CBM1(35)	CBM1	2
EMR65466.1	-	CBM1(35)	-	1
EMR67013.1	-	CBM12(5)	-	1
EMR61784.1	-	CBM12(17)	-	1
EMR68385.1	-	CBM13(58)	CBM1	2
EMR70066.1	-	CBM14(14)	-	1
EMR66323.1	-	CBM18(25)	CBM18	2
EMR67912.1	-	CBM2(28)	CBM1	2
EMR65440.1	-	CBM2(60)	-	1
EMR71983.1	-	CBM2(60)	-	1
EMR63818.1	-	CBM48(27)	CBM48	2
EMR64605.1	-	CBM5(49)	-	1
EMR65300.1	-	CBM5(49)	-	1
EMR71610.1	-	CBM5(49)	-	1
EMR64935.1	-	CBM5(49)	-	1
EMR65889.1	-	CBM5(49)	-	1
EMR66531.1	-	CBM5(49)	-	1
EMR66684.1	-	CBM5(49)	-	1
EMR69818.1	-	CBM5(49)	-	1
EMR63944.1	-	CBM5(49)	-	1
EMR68024.1	-	CBM5(49)	-	1
EMR71944.1	-	CBM5(49)	-	1
EMR61978.1	-	CBM5(49)	-	1
EMR67383.1	-	CBM5(61)	-	1
EMR72511.1	-	CBM57(16)	-	1
EMR69379.1	-	CBM57(16)	-	1
EMR67648.1	-	CBM57(16)	-	1
EMR70518.1	-	CBM57(16)	-	1
EMR61275.1	-	-	AA3_2	1
EMR61358.1	-	-	GH27+3.2.1.22	1
EMR61483.1	-	-	GT2	1
EMR61553.1	-	-	CBM66+GH43_34	1
EMR61636.1	-	-	CBM43	1
EMR61696.1	-	-	GH16	1
EMR61776.1	-	-	GH2	1
EMR61896.1	-	-	GH20	1
EMR61909.1	-	-	GT95	1
EMR61942.1	-	-	GH78	1
EMR61943.1	-	-	CBM48+GH13_8	1
EMR62057.1	-	-	CBM50	1
EMR62179.1	-	-	CBM20+GH15	1
EMR62227.1	-	-	GT2	1
EMR62246.1	-	-	GH18	1
EMR62644.1	-	-	CBM1	1
EMR62690.1	-	-	GH18	1
EMR62710.1	-	-	CBM50	1
EMR62731.1	-	-	GT2	1
EMR62877.1	-	-	GH3	1
EMR63270.1	-	-	CBM1	1
EMR63300.1	-	-	GH78+GH79	1
EMR63347.1	-	-	CBM50+GH55	1
EMR63437.1	-	-	CBM50	1
EMR63779.1	-	-	GH78+GH79	1
EMR63858.1	-	-	CBM13+GT27	1
EMR63907.1	-	-	CBM13	1
EMR63946.1	-	-	GH0	1
EMR63986.1	-	-	CBM48+GH13_8	1
EMR63996.1	-	-	CBM48+GH13_8	1
EMR64020.1	-	-	GH152	1
EMR64074.1	-	-	GH2	1
EMR64135.1	-	-	GH13_25+GH133	1
EMR64166.1	-	-	CBM1	1
EMR64209.1	-	-	GH1+GH95	1
EMR64641.1	-	-	GT57	1
EMR64793.1	-	-	GH6	1
EMR64911.1	-	-	CBM1	1
EMR64920.1	-	-	GT34	1
EMR65169.1	-	-	GH0	1
EMR65181.1	-	-	GH37	1
EMR65206.1	-	-	GH93	1
EMR65223.1	-	-	GT7	1
EMR65376.1	-	-	GH18	1
EMR65641.1	-	-	GT1	1
EMR65766.1	-	-	GT2	1
EMR65949.1	-	-	GH18	1
EMR65968.1	-	-	GH0	1
EMR66006.1	-	-	GH30_7	1
EMR66022.1	-	-	CBM13	1
EMR66063.1	-	-	CBM20+GH15	1
EMR66222.1	-	-	GH18	1
EMR66223.1	-	-	GT47	1
EMR66343.1	-	-	GH19	1
EMR66416.1	-	-	GT55	1
EMR66427.1	-	-	GH18	1
EMR66817.1	-	-	CBM1	1
EMR66839.1	-	-	CBM48+GH13_8	1
EMR66884.1	-	-	GT22	1
EMR67103.1	-	-	CBM1	1
EMR67157.1	-	-	CBM1	1
EMR67442.1	-	-	GH47	1
EMR67460.1	-	-	GT22	1
EMR67510.1	-	-	GH20	1
EMR67645.1	-	-	CE4	1
EMR67720.1	-	-	GT4	1
EMR67813.1	-	-	GH146	1
EMR67965.1	-	-	GH72	1
EMR68094.1	-	-	CBM1	1
EMR68115.1	-	-	GH72	1
EMR68398.1	-	-	GH78	1
EMR68418.1	-	-	GH18	1
EMR68610.1	-	-	GH18	1
EMR68697.1	-	-	GH36	1
EMR68749.1	-	-	GH18	1
EMR68767.1	-	-	CBM50	1
EMR68950.1	-	-	CE8	1
EMR69057.1	-	-	GT1	1
EMR69066.1	-	-	GT22	1
EMR69098.1	-	-	CBM1	1
EMR69284.1	-	-	GH0	1
EMR69362.1	-	-	GH36	1
EMR69468.1	-	-	CBM50	1
EMR69554.1	-	-	CBM1	1
EMR69606.1	-	-	CBM48+GH13_8	1
EMR69667.1	-	-	GT31	1
EMR69729.1	-	-	CBM50	1
EMR70132.1	-	-	GH23	1
EMR70336.1	-	-	GH43_21	1
EMR70378.1	-	-	GH27+3.2.1.22	1
EMR70502.1	-	-	CBM1	1
EMR70526.1	-	-	CBM50	1
EMR70644.1	-	-	GT4	1
EMR70850.1	-	-	GT29	1
EMR70997.1	-	-	GH75	1
EMR71065.1	-	-	GT0	1
EMR71075.1	-	-	CBM48+GH13_8	1
EMR71191.1	-	-	GH78+GH79	1
EMR71346.1	-	-	GT2	1
EMR71353.1	-	-	CBM1	1
EMR71443.1	-	-	GH18	1
EMR71479.1	-	-	GH3	1
EMR71619.1	-	-	CBM1	1
EMR71769.1	-	-	GT30	1
EMR71813.1	-	-	GH132	1
EMR71907.1	-	-	GT7	1
EMR71949.1	-	-	GH71	1
EMR72121.1	-	-	CE8	1
EMR72128.1	-	-	GH71	1
EMR72339.1	-	-	GH6	1
EMR72711.1	-	-	CBM1	1
EMR72713.1	-	-	CBM13	1
EMR72769.1	-	-	AA1	1
EMR72849.1	-	-	GT13	1
EMR72937.1	-	-	GT34	1
