Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_008044539.1	GT2_Glyco_trans_2_3(486-700)	GT0(19)	GT0	3
XP_008044580.1	GH16(62-313)	-	GH16+3.2.1.6	2
XP_008044631.1	AA5(489-1005)	AA5(5)	AA5_1	3
XP_008044632.1	AA9(10-228)	-	-	1
XP_008044636.1	GH28(55-415)	-	-	1
XP_008044742.1	CE10(54-332)	-	-	1
XP_008044842.1	GH35(48-371)	GH35(18)	GH35	3
XP_008044861.1	GH15(307-682)	GH15(5)	GH15	3
XP_008044867.1	GH2(3-667)	GH2(21)	GH2	3
XP_008044873.1	GT2_Chitin_synth_1(109-271)	GT2(9)	GT2	3
XP_008044881.1	GH12(90-238)	GH12(19)	GH12+3.2.1.4	3
XP_008044883.1	GH12(91-241)	GH12(19)	GH12+3.2.1.4	3
XP_008044888.1	GT2_Chitin_synth_1(94-255)	GT2(9)	GT2	3
XP_008044893.1	CE8(50-374)	-	-	1
XP_008044895.1	GH16(66-315)	-	GH16	2
XP_008044926.1	GH20(168-505)	GH20(47)	GH20+3.2.1.52	3
XP_008044932.1	GH20(169-507)	GH20(47)	GH20+3.2.1.52	3
XP_008044941.1	GH37(84-541)	GH37(1)	GH37	3
XP_008044948.1	GT4(306-468)	GT4(109)	GT4	3
XP_008044971.1	GH131(19-299)	-	-	1
XP_008044980.1	GH12(91-240)	GH12(19)	GH12+3.2.1.4	3
XP_008044981.1	GH12(91-242)	GH12(19)	-	2
XP_008045019.1	GH5_12(59-574)	GH5(58)	GH5_12	3
XP_008045033.1	GH92(289-806)	GH92(9)	GH92	3
XP_008045043.1	GT1(79-322)	-	-	1
XP_008045044.1	GT1(249-450)	-	-	1
XP_008045045.1	GT1(176-429)	-	-	1
XP_008045046.1	GT1(233-444)	-	-	1
XP_008045097.1	GH1(9-472)	GH1(55)	GH1+3.2.1.21	3
XP_008045162.1	AA3_2(31-606)	AA3(8)	AA3_2	3
XP_008045205.1	GH92(283-799)	GH92(30)	GH92	3
XP_008045250.1	GH13_22(98-499)+GH13_22(1147-1612)	GT5(22)	GH13_22+GT5	3
XP_008045256.1	CE10(139-397)	-	-	1
XP_008045472.1	AA3_2(33-596)	AA3(8)	AA3_2	3
XP_008045475.1	AA7(37-456)	AA7(1)	-	2
XP_008045513.1	AA7(145-342)	-	-	1
XP_008045525.1	GH18(46-418)	-	GH18	2
XP_008045531.1	CE10(105-250)	-	-	1
XP_008045582.1	GH16(163-509)	GH16(13)	GH16	3
XP_008045607.1	AA7(138-340)	-	-	1
XP_008045840.1	GH16(36-222)	-	-	1
XP_008045864.1	GH16(36-160)	-	-	1
XP_008034655.1	-	CE1(14)+CBM1(11)+CBM2(17)	CBM1+CE1	2
XP_008034112.1	-	CE1(14)+CBM1(11)	CBM1+CE1	2
XP_008033935.1	-	CE1(14)+CBM1(11)	CBM1+CE1	2
XP_008041477.1	-	GH16(13)	GH16	2
XP_008032995.1	-	GH16(13)	GH16	2
XP_008035575.1	-	GH16(13)	GH16	2
XP_008032938.1	-	GH16(13)	GH16	2
XP_008041854.1	-	GH16(13)	GH16	2
XP_008033233.1	-	GH16(53)	-	1
XP_008035640.1	-	GH18(32)	-	1
XP_008034640.1	-	GH27(1)+CBM35(43)+CBM51(1)	CBM1+GH27	2
XP_008034566.1	-	GT1(61)	-	1
XP_008031851.1	-	GT31(22)	GT31	2
XP_008032392.1	-	GT41(17)	GT41	2
XP_008032178.1	-	CBM5(49)	-	1
XP_008034159.1	-	CBM5(49)	-	1
XP_008042973.1	-	CBM57(6)	-	1
XP_008038681.1	-	CBM57(16)	-	1
XP_008036513.1	-	CBM57(16)	-	1
XP_008036050.1	-	CBM57(16)	-	1
XP_008036678.1	-	CBM57(16)	-	1
XP_008031821.1	-	-	AA1	1
XP_008031855.1	-	-	GH6	1
XP_008031954.1	-	-	GT7	1
XP_008031967.1	-	-	GH93	1
XP_008032171.1	-	-	GT95	1
XP_008032209.1	-	-	GT30	1
XP_008032355.1	-	-	GT31	1
XP_008032361.1	-	-	GH71	1
XP_008032668.1	-	-	CBM48+GH13_8	1
XP_008032712.1	-	-	GT2	1
XP_008034133.1	-	-	GH18	1
XP_008034195.1	-	-	GH17	1
XP_008034447.1	-	-	GT0	1
XP_008034934.1	-	-	CBM13	1
XP_008035211.1	-	-	CE8	1
XP_008035645.1	-	-	CBM13	1
XP_008035704.1	-	-	CBM13+GT27	1
XP_008035765.1	-	-	CBM13	1
XP_008035766.1	-	-	CBM13	1
XP_008035769.1	-	-	CBM13	1
XP_008035799.1	-	-	CE8	1
XP_008035840.1	-	-	GT4	1
XP_008036111.1	-	-	GT29	1
XP_008036119.1	-	-	CBM50	1
XP_008036224.1	-	-	CBM50	1
XP_008036252.1	-	-	AA8+CBM1	1
XP_008036458.1	-	-	GT47	1
XP_008036759.1	-	-	GT22	1
XP_008036940.1	-	-	GT2	1
XP_008037319.1	-	-	GT29	1
XP_008037947.1	-	-	GH20	1
XP_008038062.1	-	-	GH6	1
XP_008038189.1	-	-	GT31	1
XP_008038732.1	-	-	GH45+3.2.1.4	1
XP_008038811.1	-	-	GH47	1
XP_008038815.1	-	-	GT0	1
XP_008038847.1	-	-	GT4	1
XP_008038883.1	-	-	GH18	1
XP_008039553.1	-	-	GT22	1
XP_008039590.1	-	-	GT2	1
XP_008039873.1	-	-	GH72	1
XP_008040476.1	-	-	GH16	1
XP_008040494.1	-	-	GH16	1
XP_008040613.1	-	-	GT7	1
XP_008041357.1	-	-	GT0	1
XP_008041457.1	-	-	GH18	1
XP_008041490.1	-	-	GH5_9	1
XP_008041558.1	-	-	GT0	1
XP_008041566.1	-	-	GT2	1
XP_008041651.1	-	-	GH146	1
XP_008042127.1	-	-	GH38	1
XP_008042155.1	-	-	GH43_21	1
XP_008042156.1	-	-	GH43_21	1
XP_008042303.1	-	-	GH37	1
XP_008042491.1	-	-	GH27	1
XP_008043054.1	-	-	CBM50	1
XP_008043224.1	-	-	GH19	1
XP_008043711.1	-	-	CBM48+GH13_8	1
XP_008043826.1	-	-	GH28	1
XP_008044082.1	-	-	GT13	1
XP_008044443.1	-	-	CBM50	1
XP_008044535.1	-	-	GH18	1
XP_008044912.1	-	-	GH17	1
XP_008044953.1	-	-	GT4	1
XP_008045450.1	-	-	CBM50	1
