Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_008097609.1	GH6(54-350)	GH6(4)+CBM1(3)	CBM1+GH6	3
XP_008097620.1	AA7(39-466)	AA7(3)+CBM18(20)	AA7	3
XP_008097625.1	GH5_5(86-361)	GH5(14)+CBM1(5)	CBM1+GH5_5	3
XP_008097628.1	AA7(64-494)	-	AA7	2
XP_008097654.1	GH2(19-759)	GH2(21)	GH2	3
XP_008097672.1	GH115(50-713)	GH115(8)	GH115	3
XP_008097692.1	PL27(45-684)	PL27(1)	PL27	3
XP_008097696.1	AA9(9-216)	AA9(3)+CBM1(7)	AA9+CBM1	3
XP_008097712.1	AA7(27-210)	-	-	1
XP_008097748.1	GH128(39-278)	GH128(4)	GH128	3
XP_008097751.1	GH27(24-361)	GH27(16)	GH27	3
XP_008097754.1	GH131(24-279)	GH131(2)	-	2
XP_008097762.1	GH3(71-277)	GH3(13)+CBM1(30)	GH3+3.2.1.21	3
XP_008097779.1	AA3_2(50-673)	AA3(6)	AA3	3
XP_008097789.1	CE1(35-272)	CE1(14)+CBM1(11)	CE1	3
XP_008097790.1	GH10(34-327)	GH10(4)+CBM1(2)+CBM2(23)+CBM22(18)	GH10	3
XP_008097809.1	GT4(247-403)	-	GT4	2
XP_008097825.1	AA1_3(63-375)	AA1(5)	AA1_3	3
XP_008097842.1	GH10(26-338)	GH10(19)+AA9(10)+CBM1(2)+CBM22(2)	CBM1+GH10	3
XP_008097850.1	GH7(18-443)	GH7(8)+CBM1(1)	GH7+3.2.1.176	3
XP_008097880.1	AA7(5-220)	-	-	1
XP_008097888.1	PL1_10(81-254)	PL1(47)	PL1_10	3
XP_008097907.1	GT20(154-611)	GT20(6)	GT20	3
XP_008097920.1	PL1_2(102-277)	PL1(17)	PL1_2	3
XP_008097946.1	AA9(8-224)	AA9(2)	AA9+1.14.99.56	3
XP_008097952.1	AA3(76-646)	-	-	1
XP_008097995.1	AA2(113-352)	AA2(4)	AA2	3
XP_008097999.1	GT1(178-421)	-	GT1	2
XP_008098023.1	GH47(118-590)	GH47(2)	GH47	3
XP_008098032.1	GH5_12(28-593)	GH5(58)	GH5_12	3
XP_008098041.1	AA9(4-223)	AA9(2)+CBM1(38)	AA9	3
XP_008098051.1	GH76(2-340)	GH76(7)	GH76	3
XP_008098090.1	AA9(10-216)	AA9(4)+CBM1(15)	-	2
XP_008098091.1	AA9(9-213)	AA9(4)+CBM1(15)	-	2
XP_008098104.1	CE3(51-250)	CE3(10)	CE3	3
XP_008098112.1	AA7(130-581)	-	-	1
XP_008098135.1	GH43_5(35-312)	GH43(17)	GH43_5	3
XP_008098151.1	GH10(38-332)	GH10(4)+CBM1(2)+CBM2(2)	GH10	3
XP_008098165.1	CE10(87-276)	-	-	1
XP_008098168.1	GH31(209-664)	GH31(4)	GH31	3
XP_008098169.1	AA3_2(9-572)	AA3(16)	AA3_2	3
XP_008098172.1	CE5(30-225)+CBM24(246-325)	-	-	1
XP_008098173.1	GH79(42-503)	-	GH79	2
XP_008098246.1	GH31(355-802)	GH31(7)	GH31	3
XP_008098260.1	GT21(55-366)	GT21(11)	GT21	3
XP_008098262.1	CE12(37-230)	CE12(14)	-	2
XP_008098344.1	GH76(32-412)	GH76(7)	GH76	3
XP_008098354.1	AA7(43-468)	-	-	1
XP_008098384.1	AA2(109-350)	AA2(4)	AA2	3
XP_008098419.1	GH54(28-343)+CBM42(361-500)	GH54(1)+CBM13(36)+CBM42(1)	CBM42+GH54	3
XP_008098454.1	CE5(44-248)	CE5(10)	-	2
XP_008098469.1	AA7(116-557)	-	-	1
XP_008098513.1	PL4_1(18-513)	PL4(5)	CBM1+PL4_1	3
XP_008098517.1	CE10(61-332)	-	-	1
XP_008098555.1	AA7(134-328)	-	-	1
XP_008098557.1	AA9(5-222)	AA9(2)+CBM1(7)	AA9+CBM1	3
XP_008098608.1	AA9(9-248)	AA9(7)+CBM1(25)	AA9+CBM1	3
XP_008098613.1	CE10(78-336)	-	-	1
XP_008098621.1	GH131(25-282)	GH131(2)	GH131	3
XP_008098635.1	AA3_2(30-656)	AA3(6)	AA3	3
XP_008098648.1	CBM24(98-173)	-	-	1
XP_008098651.1	PL9_3(16-180)	PL9(8)	-	2
XP_008098665.1	AA3_2(34-612)	AA3(3)	AA3_2	3
XP_008098666.1	GH16(33-294)	GH16(41)	CBM6+GH16	3
XP_008098683.1	CE1(40-161)	CE1(25)+CBM1(17)+CBM2(29)	CBM1+CE1+3.1.1.72+3.1.1.73	3
XP_008098691.1	GT8(92-328)	GT8(87)	GT8	3
XP_008098699.1	GH13_22(100-500)+GH13_22(1153-1619)	GT5(22)	GH13_22+GT5	3
XP_008098707.1	GT31(103-275)	-	GT31	2
XP_008098742.1	CE10(446-676)	-	-	1
XP_008098743.1	GH2(5-783)	GH2(21)	GH2	3
XP_008098750.1	GT15(105-375)	GT15(1)	GT15	3
XP_008098759.1	GT58(32-397)	GT58(2)	GT58	3
XP_008098768.1	AA3_2(35-611)	AA3(3)	AA3_2	3
XP_008098771.1	GT59(70-377)	GT59(2)	GT59	3
XP_008098780.1	GH131(11-97)	-	-	1
XP_008098787.1	GH28(76-426)	GH28(27)	GH28	3
XP_008098795.1	AA3_3(7-644)	AA3(4)	AA3_3	3
XP_008098796.1	AA7(9-175)	-	-	1
XP_008098797.1	GH12(97-242)	GH12(7)+CBM1(36)	-	2
XP_008098805.1	CE5(41-208)	CE5(13)	-	2
XP_008098809.1	CE10(174-600)	-	-	1
XP_008098838.1	GH11(45-216)	GH11(15)	-	2
XP_008098847.1	AA9(11-225)	-	-	1
XP_008098904.1	GH2(38-915)	GH2(10)+CBM67(4)	GH2	3
XP_008098907.1	AA3_3(32-625)	AA3(14)	AA3_3	3
XP_008098917.1	GH2(11-262)	-	GH2	2
XP_008098932.1	GH105(32-373)	GH105(20)	GH105	3
XP_008098955.1	AA9(11-235)	AA9(1)+CBM1(12)	AA9+CBM1+1.14.99.54+1.14.99.56	3
XP_008098985.1	GH152(79-345)	GH152(1)	GH152	3
XP_008099003.1	GH131(7-206)	-	-	1
XP_008099010.1	GH76(20-378)	GH76(2)	GH76	3
XP_008099017.1	GH5_16(58-228)+GH5_16(236-409)	-	GH5_16	2
XP_008099018.1	AA7(118-306)	-	-	1
XP_008099037.1	GT90(322-625)	GT90(3)	GT90	3
XP_008099063.1	GH47(125-588)	GH47(2)	GH47	3
XP_008099118.1	GT4(230-401)	GT4(145)	GT4	3
XP_008099123.1	GH71(21-408)	GH71(1)+CBM24(1)	GH71	3
XP_008099173.1	AA3_2(31-605)	AA3(7)	AA3_2	3
XP_008099176.1	GH13_5(37-378)	GH13(23)	GH13_5	3
XP_008099185.1	CE10(122-250)	-	-	1
XP_008099186.1	GH105(37-390)	GH105(20)	GH105	3
XP_008099190.1	AA9(7-226)	AA9(1)+CBM1(12)	-	2
XP_008099192.1	GH47(107-572)	GH47(2)	GH47	3
XP_008099194.1	AA7(51-487)	-	-	1
XP_008099240.1	GH55(236-976)	GH0(23)+GH55(2)	GH55	3
XP_008099250.1	GH13_40(45-396)	GH13(82)	GH13_40	3
XP_008099269.1	GT57(76-306)+GT57(344-576)	GT57(1)	GT57	3
XP_008099315.1	AA9(6-230)	AA9(3)+CBM1(40)	AA9	3
XP_008099317.1	AA16(19-182)	-	-	1
XP_008099344.1	CE5(28-203)	CE5(13)	-	2
XP_008099366.1	GH32(53-422)	-	GH32	2
XP_008099372.1	GH7(24-414)	GH7(6)+CBM1(1)	GH7	3
XP_008099382.1	GH10(22-333)	GH10(19)+CBM1(2)+CBM2(23)+CBM22(2)+CBM9(1)	GH10	3
XP_008099388.1	GH75(5-197)	GH75(2)	-	2
XP_008099404.1	GH28(42-360)	GH28(3)	GH28	3
XP_008099407.1	CE10(59-363)	-	-	1
XP_008099420.1	AA3_2(48-621)	AA3(7)	AA3_2	3
XP_008099421.1	AA7(129-326)	-	-	1
XP_008099448.1	CE1(35-223)	-	CE1	2
XP_008099507.1	GT15(42-369)	-	-	1
XP_008099527.1	GT69(125-403)	GT69(3)	GT69	3
XP_008099528.1	GT1(75-437)	-	GT1	2
XP_008099530.1	CE1(33-233)	-	CE1	2
XP_008099535.1	GT76(15-436)	GT76(3)	GT76	3
XP_008099541.1	GH3(87-301)	GH3(63)+CBM1(30)	GH3	3
XP_008099542.1	CE3(17-209)	-	CE3	2
XP_008099563.1	GT90(440-710)	GT90(9)	GT90	3
XP_008099571.1	GH131(21-261)	GH131(1)+CBM1(21)	CBM1+GH131	3
XP_008099576.1	AA9(8-231)	AA9(19)	-	2
XP_008099646.1	CE8(43-316)	CE8(30)	CE8	3
XP_008099726.1	GH53(37-369)	GH53(21)	GH53	3
XP_008099748.1	CE10(30-296)	-	-	1
XP_008099762.1	CE10(83-223)	-	-	1
XP_008099774.1	GH3(36-247)	GH3(40)+CBM6(3)	GH3	3
XP_008099792.1	AA7(131-334)	-	-	1
XP_008099838.1	GH13_1(57-363)	CBM20(12)	GH13_1	3
XP_008099840.1	GH13_22(101-502)+GH13_22(1155-1619)	GT5(22)	GH13_22+GT5	3
XP_008099857.1	AA7(134-315)	-	-	1
XP_008099862.1	AA3_2(4-578)	-	AA3_2	2
XP_008099909.1	GH18(115-461)	GH18(16)+CBM12(11)+CBM18(6)+CBM2(6)+CBM5(9)	CBM18+GH18	3
XP_008099911.1	GH30_5(26-475)	GH30(12)	GH30_5	3
XP_008099935.1	CE5(28-230)	-	-	1
XP_008099941.1	GH29(293-662)	GH29(53)	GH29	3
XP_008099950.1	GH7(19-448)	GH7(1)+CBM1(1)	CBM1+GH7	3
XP_008099961.1	AA3_2(35-610)	AA3(31)	AA3_2	3
XP_008099978.1	CE4(44-149)	-	-	1
XP_008099986.1	AA9(6-232)	AA9(6)	AA9	3
XP_008099997.1	GH36(40-729)	GH36(3)	GH36+3.2.1.22	3
XP_008100020.1	AA2(104-347)	AA2(4)	AA2	3
XP_008100024.1	CE4(154-278)	CE4(143)+CBM18(7)	CBM18+CE4	3
XP_008100034.1	GH3(162-380)	GH3(113)+CBM1(30)	GH3+3.2.1.21	3
XP_008100048.1	CE5(52-224)	CE5(27)	-	2
XP_008100056.1	AA9(7-219)	-	AA9	2
XP_008100077.1	GH7(27-416)	GH7(5)	GH7	3
XP_008100087.1	GH43_13(17-312)	GH43(109)	GH43_13	3
XP_008100114.1	CE4(151-275)	CE4(143)+CBM18(7)	CBM18+CE4	3
XP_008100116.1	GT2_Chitin_synth_2(197-549)	-	GT2	2
XP_008100117.1	CE4(103-232)	CE4(143)+CBM18(7)	CBM18+CE4	3
XP_008100123.1	GT15(120-424)	GT15(3)	GT15	3
XP_008100127.1	GH16(123-267)	GH16(23)+CBM18(8)	CBM18+GH16	3
XP_008100168.1	GH16(42-211)	GH16(76)	GH16	3
XP_008100171.1	GH18(11-229)	-	GH18+3.2.1.96	2
XP_008100179.1	CE4(45-149)	-	-	1
XP_008100188.1	GH32(53-420)	-	GH32	2
XP_008100209.1	AA1_3(74-355)	-	AA1_3	2
XP_008100232.1	GT8(68-308)	GT8(87)	GT8	3
XP_008100238.1	GH43_33(42-471)	-	GH43_33	2
XP_008100242.1	CE12(30-241)	CE12(13)	CE12	3
XP_008100264.1	GH28(47-412)	-	GH28	2
XP_008100273.1	GT71(139-392)	GT71(9)	GT71	3
XP_008100277.1	GH29(16-399)	GH29(12)+CBM13(38)	GH29	3
XP_008100281.1	GT90(379-661)	GT90(3)	GT90	3
XP_008100293.1	AA8(2-761)	AA3(10)+AA8(3)	AA3_1+AA8	3
XP_008100320.1	GH3(38-249)	GH3(40)	GH3	3
XP_008100328.1	GH92(294-801)	GH92(9)	GH92	3
XP_008100332.1	CE10(25-277)	-	-	1
XP_008100344.1	AA9(9-233)+CBM1(319-347)	AA9(1)+CBM1(12)	AA9+CBM1	3
XP_008100349.1	GT32(102-186)	GT32(25)	GT32	3
XP_008100350.1	PL1_7(84-264)	PL1(15)	PL1_7	3
XP_008100365.1	GH13_25(1099-1550)	GH133(2)	GH13_25+GH133	3
XP_008100377.1	AA1_3(63-382)	AA1(36)	AA1_3	3
XP_008100398.1	AA12(14-276)	AA12(2)	AA12+AA8	3
XP_008100401.1	PL4_1(21-529)	PL4(5)	PL4_1	3
XP_008100412.1	GH65(451-771)	GH65(13)+CBM32(118)	CBM32+GH65	3
XP_008100427.1	CE10(2140-2491)	-	-	1
XP_008100430.1	AA11(18-230)	AA11(3)	-	2
XP_008100443.1	AA9(9-216)	AA9(3)+CBM1(24)	AA9+CBM1	3
XP_008100482.1	GT1(7-427)	-	-	1
XP_008100586.1	PL3_2(42-228)	PL3(9)+CBM13(31)	PL3_2	3
XP_008100590.1	AA9(8-219)	AA9(7)+CBM1(25)	-	2
XP_008100591.1	GH16(95-361)	GH16(30)	GH16	3
XP_008100672.1	CE10(2309-2658)	-	-	1
XP_008100716.1	GT1(163-471)	-	-	1
XP_008100719.1	AA5_2(333-910)	AA5(6)+CBM32(35)	AA5_2	3
XP_008100809.1	GH18(566-914)	GH18(102)+CBM18(5)	CBM18+CBM50+GH18	3
XP_008100825.1	GH12(92-237)	GH12(6)	GH12	3
XP_008091369.1	-	CE4(51)	CE4	2
XP_008096218.1	-	GH0(2)	GH0	2
XP_008095574.1	-	GH105(20)	-	1
XP_008093561.1	-	GH17(9)	-	1
XP_008094788.1	-	GH17(19)	GH17	2
XP_008098242.1	-	GH17(19)	GH17	2
XP_008099405.1	-	GH17(19)	GH17	2
XP_008093390.1	-	GH17(29)	GH17	2
XP_008100670.1	-	GH18(51)+CBM12(29)+CBM18(5)+CBM5(14)	-	1
XP_008097013.1	-	GH2(5)	GH2	2
XP_008100271.1	-	GH27(15)+CBM35(43)	GH27	2
XP_008098230.1	-	GH27(16)+CBM35(43)	GH27	2
XP_008095900.1	-	GH27(28)+CBM35(40)	CBM35+GH27	2
XP_008094190.1	-	GH3(64)	-	1
XP_008089495.1	-	GH36(24)	GH36	2
XP_008089294.1	-	GH78(28)	-	1
XP_008090438.1	-	AA0(4)	AA0	2
XP_008097714.1	-	AA1(23)	AA1	2
XP_008097729.1	-	AA1(23)	AA1	2
XP_008089830.1	-	AA1(26)	-	1
XP_008099529.1	-	AA1(27)	AA1	2
XP_008100423.1	-	AA1(29)	AA1	2
XP_008098873.1	-	GT31(15)	GT31	2
XP_008100437.1	-	GT31(29)	GT31	2
XP_008095113.1	-	GT31(51)	GT31	2
XP_008095595.1	-	GT32(93)	GT32	2
XP_008090184.1	-	GT41(17)	GT41	2
XP_008098383.1	-	GT71(17)	-	1
XP_008095573.1	-	GT87(6)	-	1
XP_008100143.1	-	CBM1(44)	-	1
XP_008100810.1	-	CBM12(5)	-	1
XP_008091766.1	-	CBM18(6)	-	1
XP_008092212.1	-	CBM18(25)	CBM18	2
XP_008092127.1	-	CBM48(27)	CBM48	2
XP_008094195.1	-	CBM5(49)	-	1
XP_008089697.1	-	CBM5(49)	-	1
XP_008094916.1	-	CBM5(49)	-	1
XP_008090035.1	-	CBM57(16)	-	1
XP_008089640.1	-	CBM57(16)	-	1
XP_008092059.1	-	CBM57(16)	-	1
XP_008093098.1	-	CBM57(16)	-	1
XP_008100334.1	-	CBM57(16)	-	1
XP_008091744.1	-	CBM57(16)	-	1
XP_008092435.1	-	CBM6(48)	-	1
XP_008100848.1	-	CBM63(9)	-	1
XP_008089011.1	-	-	GH131	1
XP_008089022.1	-	-	GH6	1
XP_008089099.1	-	-	GH75	1
XP_008089123.1	-	-	CBM48+GH13_8	1
XP_008089165.1	-	-	CBM1	1
XP_008089345.1	-	-	GT2	1
XP_008089389.1	-	-	CBM48+GH13_8	1
XP_008089799.1	-	-	CBM50	1
XP_008089802.1	-	-	GH43_21	1
XP_008089998.1	-	-	GH78+GH79	1
XP_008090157.1	-	-	GH47	1
XP_008090188.1	-	-	GH43_26	1
XP_008090279.1	-	-	CBM50	1
XP_008090303.1	-	-	CE8	1
XP_008090342.1	-	-	GT13	1
XP_008090417.1	-	-	CBM66+GH43_34	1
XP_008090460.1	-	-	GT30	1
XP_008090502.1	-	-	GH6	1
XP_008090558.1	-	-	CBM13+GT27	1
XP_008090652.1	-	-	GT2	1
XP_008090796.1	-	-	GT31	1
XP_008090811.1	-	-	GH18	1
XP_008091019.1	-	-	GH78	1
XP_008091126.1	-	-	GT57	1
XP_008091585.1	-	-	CBM50	1
XP_008091825.1	-	-	GT2	1
XP_008091951.1	-	-	CE8	1
XP_008091990.1	-	-	GH30_7	1
XP_008092004.1	-	-	AA1	1
XP_008092181.1	-	-	GT2	1
XP_008092268.1	-	-	CBM48	1
XP_008092274.1	-	-	GT2	1
XP_008092438.1	-	-	GT7	1
XP_008092565.1	-	-	CBM18+GH18	1
XP_008092854.1	-	-	CE4	1
XP_008092991.1	-	-	CBM48+GH13_8	1
XP_008093092.1	-	-	GH132	1
XP_008093124.1	-	-	GH9	1
XP_008093374.1	-	-	CBM50	1
XP_008093694.1	-	-	AA9	1
XP_008093819.1	-	-	GH18	1
XP_008093902.1	-	-	GT34	1
XP_008094131.1	-	-	GT22	1
XP_008094329.1	-	-	GH18	1
XP_008094402.1	-	-	GT1	1
XP_008094598.1	-	-	GT0	1
XP_008094607.1	-	-	GT0	1
XP_008094626.1	-	-	CBM18+GH18	1
XP_008094817.1	-	-	GT4	1
XP_008094837.1	-	-	GH18	1
XP_008094974.1	-	-	GT31	1
XP_008095035.1	-	-	CBM20+GH15	1
XP_008095275.1	-	-	GH72	1
XP_008095321.1	-	-	GT4	1
XP_008095624.1	-	-	GT95	1
XP_008095793.1	-	-	GH2	1
XP_008096006.1	-	-	GT21	1
XP_008096011.1	-	-	GH18	1
XP_008096080.1	-	-	GH36	1
XP_008096132.1	-	-	GH146	1
XP_008096162.1	-	-	CBM43	1
XP_008096182.1	-	-	GH1+GH95	1
XP_008096278.1	-	-	GH20	1
XP_008096354.1	-	-	GH0	1
XP_008096422.1	-	-	CBM48+GH13_8	1
XP_008096545.1	-	-	CBM50	1
XP_008096663.1	-	-	CBM48+GH13_8	1
XP_008096672.1	-	-	CBM48+GH13_8	1
XP_008096766.1	-	-	GH18	1
XP_008096975.1	-	-	GT29	1
XP_008097082.1	-	-	CBM1	1
XP_008097213.1	-	-	GH19	1
XP_008097386.1	-	-	GT7	1
XP_008097707.1	-	-	GH43_11	1
XP_008097740.1	-	-	CBM48+GH13_8	1
XP_008097814.1	-	-	GH18	1
XP_008097862.1	-	-	GH36	1
XP_008097881.1	-	-	GH18	1
XP_008097911.1	-	-	GH13_25+GH133	1
XP_008097975.1	-	-	CE4	1
XP_008098038.1	-	-	GT47	1
XP_008098111.1	-	-	GH93	1
XP_008098153.1	-	-	GH78+GH79	1
XP_008098326.1	-	-	GT22	1
XP_008098342.1	-	-	CBM1	1
XP_008098368.1	-	-	CBM48+GH13_8	1
XP_008098491.1	-	-	GT15	1
XP_008098558.1	-	-	GH78	1
XP_008098646.1	-	-	CBM48+GH13_8	1
XP_008098922.1	-	-	GH78+GH79	1
XP_008098938.1	-	-	GT22	1
XP_008098984.1	-	-	GH152	1
XP_008099004.1	-	-	GH2	1
XP_008099193.1	-	-	GT2	1
XP_008099352.1	-	-	CBM13	1
XP_008099373.1	-	-	CBM48+GH13_8	1
XP_008099592.1	-	-	CBM50	1
XP_008099674.1	-	-	GH37	1
XP_008099815.1	-	-	GH71	1
XP_008099878.1	-	-	GH71	1
XP_008100327.1	-	-	CBM20+GH15	1
XP_008100342.1	-	-	CBM50	1
XP_008100354.1	-	-	GT32	1
XP_008100373.1	-	-	GT34	1
XP_008100425.1	-	-	AA1	1
XP_008100435.1	-	-	GT31	1
XP_008100462.1	-	-	CBM50	1
XP_008100616.1	-	-	CBM50	1
XP_008100645.1	-	-	GT2	1
XP_008100650.1	-	-	GH18	1
XP_008100830.1	-	-	GT2	1
