Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
Phyra95313	CBM9(55-243)	CBM9(2)	-	2
Phyra95635	GH89(261-941)	GH89(4)	GH89	3
Phyra95737	GT71(169-399)	GT71(21)	GT71	3
Phyra95920	CE10(488-741)	-	-	1
Phyra96097	AA6(3-197)	AA6(2)	-	2
Phyra96233	GT41(27-468)	-	-	1
Phyra96418	AA3_1(245-773)	-	AA3_1	2
Phyra96650	CE10(261-479)	-	-	1
Phyra96680	AA3_1(260-699)	-	AA3_1	2
Phyra96749	GH35(520-821)	GH35(2)	GH35	3
Phyra96916	GT1(174-491)	GT1(112)	GT1	3
Phyra71737	-	CE4(1)	CE4	2
Phyra81663	-	GH0(54)	-	1
Phyra71942	-	GH0(104)	GH0	2
Phyra76312	-	GH16(52)	GH16	2
Phyra76302	-	GH16(52)	GH16	2
Phyra76315	-	GH16(52)	GH16	2
Phyra76319	-	GH16(52)	GH16	2
Phyra76318	-	GH16(52)	GH16	2
Phyra76320	-	GH16(52)	GH16	2
Phyra76316	-	GH16(52)	GH16	2
Phyra76313	-	GH16(52)	GH16	2
Phyra76303	-	GH16(52)	GH16	2
Phyra82420	-	GH16(52)	GH16	2
Phyra76314	-	GH16(52)	GH16	2
Phyra86023	-	GH16(52)	GH16	2
Phyra76304	-	GH16(52)	GH16	2
Phyra84414	-	GH16(52)	GH16	2
Phyra76301	-	GH16(52)	GH16	2
Phyra76307	-	GH16(52)	GH16	2
Phyra74162	-	GH16(52)	GH16	2
Phyra75961	-	GH16(52)	GH16	2
Phyra82155	-	GH16(52)	GH16	2
Phyra83087	-	GH16(52)	GH16	2
Phyra87686	-	GH16(52)	-	1
Phyra87481	-	GH17(31)	CBM13+GH17	2
Phyra74266	-	GH17(43)	-	1
Phyra74265	-	GH17(48)	-	1
Phyra83569	-	GH28(19)	-	1
Phyra86458	-	GH3(50)	-	1
Phyra76207	-	GH30(6)+CBM13(11)	-	1
Phyra84167	-	GH5(41)+CBM43(17)	CBM48+GH13_8	2
Phyra86054	-	GH5(111)	-	1
Phyra73805	-	GT0(191)+GT2(244)+GT4(66)	GT4	2
Phyra77815	-	GT105(2)	-	1
Phyra79961	-	GT39(15)	-	1
Phyra75562	-	GT41(17)	GT41	2
Phyra82508	-	GT57(2)	-	1
Phyra40789	-	CBM1(34)	CBM1	2
Phyra42759	-	CBM1(34)	CBM1	2
Phyra84796	-	CBM1(34)	CBM1	2
Phyra84797	-	CBM1(34)	-	1
Phyra40548	-	CBM1(34)	-	1
Phyra79842	-	CBM1(35)	-	1
Phyra75667	-	CBM1(35)	-	1
Phyra75666	-	CBM1(35)	-	1
Phyra77950	-	CBM10(1)+CBM2(60)+CBM5(61)	-	1
Phyra77728	-	CBM12(28)	-	1
Phyra77727	-	CBM14(41)+CBM5(48)	-	1
Phyra84208	-	CBM14(41)	-	1
Phyra94553	-	CBM2(27)	-	1
Phyra74968	-	CBM2(60)	-	1
Phyra73715	-	CBM2(60)	-	1
Phyra76568	-	CBM2(60)+CBM5(61)	-	1
Phyra54297	-	CBM20(37)	-	1
Phyra81829	-	CBM5(29)+CBM73(8)	-	1
Phyra71224	-	CBM5(68)	CBM5+GH19	2
Phyra71225	-	CBM5(68)	CBM5+GH19	2
Phyra71573	-	CBM5(68)	-	1
Phyra51019	-	CBM57(16)	-	1
Phyra72910	-	CBM57(16)	-	1
Phyra40072	-	CBM57(16)	-	1
Phyra48862	-	CBM57(16)	-	1
Phyra84696	-	CBM57(16)	-	1
Phyra48595	-	CBM57(16)	-	1
Phyra39448	-	CBM57(16)	-	1
Phyra48198	-	CBM57(16)	-	1
Phyra77930	-	CBM57(16)	-	1
Phyra85331	-	CBM57(16)	-	1
Phyra83244	-	CBM57(16)	-	1
Phyra51456	-	CBM57(16)	-	1
Phyra40872	-	CBM57(16)	-	1
Phyra84250	-	CBM57(16)	-	1
Phyra78534	-	CBM57(16)	-	1
Phyra72583	-	CBM57(16)	-	1
Phyra54286	-	CBM57(16)	-	1
Phyra96799	-	CBM57(16)	-	1
Phyra83454	-	CBM57(16)	-	1
Phyra83343	-	CBM57(16)	-	1
Phyra96605	-	CBM57(16)	-	1
Phyra94192	-	CBM57(16)	-	1
Phyra80363	-	CBM57(16)	-	1
Phyra46877	-	CBM57(16)	-	1
Phyra71022	-	CBM57(16)	-	1
Phyra72869	-	CBM57(16)	-	1
Phyra54722	-	CBM57(16)	-	1
Phyra84403	-	CBM57(16)	-	1
Phyra82860	-	CBM57(16)	-	1
Phyra80638	-	CBM57(16)	-	1
Phyra71570	-	-	GT0	1
Phyra77033	-	-	CBM48+GH13_8	1
Phyra76982	-	-	GT96	1
Phyra81484	-	-	GT4	1
Phyra84169	-	-	CBM48+GH13_8	1
Phyra50974	-	-	GT47	1
Phyra84772	-	-	CBM48+GH13_8	1
Phyra79551	-	-	GT29	1
Phyra78894	-	-	CBM48+GH13_8	1
Phyra77648	-	-	GT8	1
Phyra86338	-	-	CBM48+GH13_8	1
Phyra86168	-	-	CBM48+GH13_8	1
Phyra72140	-	-	GH3	1
Phyra80024	-	-	AA1	1
Phyra84672	-	-	CBM48+GH13_8	1
Phyra84017	-	-	GH28	1
Phyra82972	-	-	GT68	1
Phyra85752	-	-	GH3	1
Phyra74004	-	-	GT2	1
Phyra82977	-	-	GT68	1
Phyra77465	-	-	CBM48+GH13_8	1
Phyra82054	-	-	GT68	1
Phyra71794	-	-	GH28	1
Phyra78139	-	-	CBM48+GH13_8	1
Phyra80293	-	-	GH63	1
Phyra72304	-	-	GT22	1
Phyra42543	-	-	CE8	1
Phyra72150	-	-	GT22	1
Phyra77205	-	-	AA1	1
Phyra79507	-	-	GT29	1
Phyra71100	-	-	GT29	1
Phyra81659	-	-	GT20	1
Phyra86894	-	-	CBM48+GH13_8	1
Phyra78144	-	-	CBM48+GH13_8	1
Phyra71924	-	-	GT7	1
Phyra71388	-	-	GH72	1
Phyra76626	-	-	CBM48+GH13_8	1
Phyra83644	-	-	CBM48+GH13_8	1
Phyra73444	-	-	GH3	1
Phyra79879	-	-	GT2	1
Phyra86207	-	-	GH38	1
Phyra84534	-	-	GT2	1
Phyra51480	-	-	GT13	1
Phyra84024	-	-	CBM48+GH13_8	1
Phyra75833	-	-	GH38	1
Phyra82974	-	-	GT68	1
Phyra80018	-	-	GT68	1
Phyra86164	-	-	CBM48+GH13_8	1
Phyra80675	-	-	CBM48+GH13_8	1
Phyra82509	-	-	CBM48+GH13_8	1
Phyra87271	-	-	GH28	1
Phyra84163	-	-	CBM48+GH13_8	1
Phyra71036	-	-	GT58	1
Phyra48713	-	-	GH18	1
Phyra49578	-	-	CBM13+GT27	1
Phyra83787	-	-	CBM48+GH13_8	1
Phyra78146	-	-	CBM48+GH13_8	1
Phyra79859	-	-	CBM48+GH13_8	1
Phyra74541	-	-	CBM48+GH13_8	1
Phyra71643	-	-	GT7	1
Phyra46689	-	-	GT29	1
Phyra85890	-	-	GT68	1
Phyra72354	-	-	CBM50	1
Phyra73455	-	-	CBM48+GH13_8	1
Phyra86402	-	-	CBM48+GH13_8	1
Phyra80025	-	-	AA1	1
Phyra72256	-	-	GT13	1
Phyra82415	-	-	CBM48+GH13_8	1
Phyra73416	-	-	GH3	1
Phyra71414	-	-	GT29	1
Phyra94417	-	-	GT2	1
Phyra71299	-	-	GH18	1
Phyra79511	-	-	GT29	1
Phyra84360	-	-	GH38	1
Phyra48256	-	-	CBM50	1
Phyra51479	-	-	GT13	1
Phyra71113	-	-	GH38	1
Phyra85763	-	-	GH38	1
Phyra83142	-	-	GT2	1
Phyra83642	-	-	CBM48+GH13_8	1
Phyra78148	-	-	CBM48+GH13_8	1
Phyra84173	-	-	CBM48+GH13_8	1
Phyra86754	-	-	GH38	1
Phyra78143	-	-	CBM48+GH13_8	1
Phyra77427	-	-	CBM48+GH13_8	1
Phyra79080	-	-	GH28	1
Phyra82417	-	-	CBM48+GH13_8	1
Phyra76627	-	-	CBM48+GH13_8	1
Phyra82971	-	-	GT68	1
Phyra75729	-	-	GH38	1
Phyra50162	-	-	GH5	1
Phyra79377	-	-	CBM48+GH13_8	1
Phyra47657	-	-	GT22	1
Phyra82014	-	-	GT2	1
Phyra71904	-	-	GT31	1
Phyra85518	-	-	GH38	1
Phyra43929	-	-	CBM50	1
Phyra76913	-	-	GH9	1
Phyra87864	-	-	GH38	1
Phyra74161	-	-	GH3	1
Phyra73456	-	-	CBM48+GH13_8	1
Phyra84535	-	-	GH65	1
Phyra75244	-	-	GT68	1
Phyra87340	-	-	PL4_2	1
Phyra82579	-	-	CBM50	1
Phyra83116	-	-	GT2	1
Phyra86941	-	-	CE8	1
Phyra80864	-	-	GT2	1
Phyra78145	-	-	CBM48+GH13_8	1
Phyra71503	-	-	CBM13	1
Phyra84019	-	-	CBM48+GH13_8	1
Phyra78380	-	-	CBM48+GH13_8	1
Phyra86540	-	-	CBM48+GH13_8	1
Phyra80074	-	-	CBM48+GH13_8	1
Phyra87014	-	-	GT13	1
Phyra87356	-	-	CBM48+GH13_8	1
Phyra84166	-	-	CBM48+GH13_8	1
Phyra44173	-	-	GH28	1
Phyra71204	-	-	GT4	1
Phyra86041	-	-	CBM50	1
Phyra83788	-	-	CBM48+GH13_8	1
Phyra76582	-	-	GT68	1
Phyra80027	-	-	AA1	1
Phyra81189	-	-	GT47	1
Phyra96524	-	-	GT2	1
Phyra77416	-	-	GT2	1
Phyra87115	-	-	GH38	1
Phyra80057	-	-	GT2	1
Phyra76239	-	-	CE8	1
Phyra79857	-	-	CBM48+GH13_8	1
Phyra80028	-	-	AA1	1
Phyra76623	-	-	CBM48+GH13_8	1
Phyra71295	-	-	GT1	1
Phyra83786	-	-	CBM48+GH13_8	1
Phyra75891	-	-	GT68	1
Phyra71769	-	-	CBM50	1
Phyra73801	-	-	CBM48+GH13_8	1
Phyra74029	-	-	GT31	1
Phyra47796	-	-	GH47	1
Phyra86938	-	-	GH38	1
Phyra80797	-	-	CBM48+GH13_8	1
Phyra54177	-	-	GH65	1
Phyra79513	-	-	GT29	1
Phyra86030	-	-	CBM48+GH13_8	1
Phyra54065	-	-	GH18	1
Phyra76435	-	-	GT2	1
Phyra71107	-	-	GH101	1
Phyra77390	-	-	CBM48+GH13_8	1
Phyra87845	-	-	CBM50	1
Phyra75334	-	-	GT2	1
Phyra71064	-	-	GH6	1
Phyra73512	-	-	GT2	1
Phyra84278	-	-	CBM1	1
Phyra71154	-	-	CBM43	1
Phyra79026	-	-	CE8	1
Phyra72277	-	-	GT1	1
Phyra71547	-	-	GH37	1
Phyra79353	-	-	GH9	1
Phyra78133	-	-	GH123	1
Phyra71123	-	-	GH19	1
Phyra71783	-	-	GT30	1
Phyra87013	-	-	CE8	1
